0.02.020.220 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.223.164 I srv    load_model: loading model 'HauhauCS/Qwen3.6-27B-Uncensored-HauhauCS-Balanced:Q3_K_P'
0.02.527.454 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, abort
0.24.406.381 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.24.421.001 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.24.421.024 I srv  llama_server: model loaded
0.24.421.028 I srv  llama_server: listening on http://127.0.0.1:8080
0.26.265.570 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.53.515.158 I slot print_timing: id  2 | task 2082 | n_decoded =    947, tg =  34.96 t/s, tg_3s =  34.92 t/s
1.56.527.641 I slot print_timing: id  2 | task 2082 | n_decoded =   1052, tg =  34.95 t/s, tg_3s =  34.85 t/s
1.59.542.092 I slot print_timing: id  2 | task 2082 | n_decoded =   1157, tg =  34.94 t/s, tg_3s =  34.83 t/s
2.02.557.298 I slot print_timing: id  2 | task 2082 | n_decoded =   1262, tg =  34.93 t/s, tg_3s =  34.82 t/s
2.05.576.607 I slot print_timing: id  2 | task 2082 | n_decoded =   1367, tg =  34.92 t/s, tg_3s =  34.78 t/s
2.08.592.399 I slot print_timing: id  2 | task 2082 | n_decoded =   1472, tg =  34.91 t/s, tg_3s =  34.82 t/s
2.11.614.405 I slot print_timing: id  2 | task 2082 | n_decoded =   1577, tg =  34.90 t/s, tg_3s =  34.75 t/s
2.14.636.691 I slot print_timing: id  2 | task 2082 | n_decoded =   1682, tg =  34.89 t/s, tg_3s =  34.74 t/s
2.17.658.702 I slot print_timing: id  2 | task 2082 | n_decoded =   1787, tg =  34.88 t/s, tg_3s =  34.75 t/s
2.20.686.945 I slot print_timing: id  2 | task 2082 | n_decoded =   1892, tg =  34.87 t/s, tg_3s =  34.67 t/s
2.23.711.583 I slot print_timing: id  2 | task 2082 | n_decoded =   1997, tg =  34.86 t/s, tg_3s =  34.71 t/s
2.26.739.778 I slot print_timing: id  2 | task 2082 | n_decoded =   2102, tg =  34.85 t/s, tg_3s =  34.67 t/s
2.29.763.783 I slot print_timing: id  2 | task 2082 | n_decoded =   2207, tg =  34.85 t/s, tg_3s =  34.72 t/s
2.32.788.792 I slot print_timing: id  2 | task 2082 | n_decoded =   2312, tg =  34.84 t/s, tg_3s =  34.71 t/s
2.35.794.991 I slot print_timing: id  2 | task 2082 | n_decoded =   2416, tg =  34.83 t/s, tg_3s =  34.60 t/s
2.38.797.568 I slot print_timing: id  2 | task 2082 | n_decoded =   2520, tg =  34.82 t/s, tg_3s =  34.64 t/s
2.41.809.679 I slot print_timing: id  2 | task 2082 | n_decoded =   2624, tg =  34.81 t/s, tg_3s =  34.53 t/s
2.44.821.494 I slot print_timing: id  2 | task 2082 | n_decoded =   2728, tg =  34.80 t/s, tg_3s =  34.53 t/s
2.47.837.111 I slot print_timing: id  2 | task 2082 | n_decoded =   2832, tg =  34.79 t/s, tg_3s =  34.49 t/s
2.50.853.580 I slot print_timing: id  2 | task 2082 | n_decoded =   2936, tg =  34.78 t/s, tg_3s =  34.48 t/s
2.53.870.967 I slot print_timing: id  2 | task 2082 | n_decoded =   3040, tg =  34.77 t/s, tg_3s =  34.47 t/s
2.56.894.648 I slot print_timing: id  2 | task 2082 | n_decoded =   3144, tg =  34.75 t/s, tg_3s =  34.40 t/s
2.59.916.028 I slot print_timing: id  2 | task 2082 | n_decoded =   3248, tg =  34.74 t/s, tg_3s =  34.42 t/s
3.02.942.188 I slot print_timing: id  2 | task 2082 | n_decoded =   3352, tg =  34.73 t/s, tg_3s =  34.37 t/s
3.05.966.127 I slot print_timing: id  2 | task 2082 | n_decoded =   3456, tg =  34.72 t/s, tg_3s =  34.39 t/s
3.08.990.470 I slot print_timing: id  2 | task 2082 | n_decoded =   3560, tg =  34.71 t/s, tg_3s =  34.39 t/s
3.11.991.724 I slot print_timing: id  2 | task 2082 | n_decoded =   3663, tg =  34.70 t/s, tg_3s =  34.32 t/s
3.15.018.332 I slot print_timing: id  2 | task 2082 | n_decoded =   3767, tg =  34.69 t/s, tg_3s =  34.36 t/s
3.18.021.600 I slot print_timing: id  2 | task 2082 | n_decoded =   3870, tg =  34.68 t/s, tg_3s =  34.30 t/s
3.21.025.966 I slot print_timing: id  2 | task 2082 | n_decoded =   3973, tg =  34.67 t/s, tg_3s =  34.28 t/s
3.24.030.306 I slot print_timing: id  2 | task 2082 | n_decoded =   4076, tg =  34.66 t/s, tg_3s =  34.28 t/s
3.27.044.766 I slot print_timing: id  2 | task 2082 | n_decoded =   4179, tg =  34.65 t/s, tg_3s =  34.17 t/s
3.30.054.323 I slot print_timing: id  2 | task 2082 | n_decoded =   4282, tg =  34.64 t/s, tg_3s =  34.22 t/s
3.33.069.237 I slot print_timing: id  2 | task 2082 | n_decoded =   4385, tg =  34.63 t/s, tg_3s =  34.16 t/s
3.36.081.693 I slot print_timing: id  2 | task 2082 | n_decoded =   4488, tg =  34.62 t/s, tg_3s =  34.19 t/s
3.39.094.132 I slot print_timing: id  2 | task 2082 | n_decoded =   4591, tg =  34.61 t/s, tg_3s =  34.19 t/s
3.42.114.111 I slot print_timing: id  2 | task 2082 | n_decoded =   4694, tg =  34.59 t/s, tg_3s =  34.11 t/s
3.45.130.255 I slot print_timing: id  2 | task 2082 | n_decoded =   4797, tg =  34.59 t/s, tg_3s =  34.15 t/s
3.48.151.507 I slot print_timing: id  2 | task 2082 | n_decoded =   4900, tg =  34.57 t/s, tg_3s =  34.09 t/s
3.51.169.716 I slot print_timing: id  2 | task 2082 | n_decoded =   5003, tg =  34.57 t/s, tg_3s =  34.13 t/s
3.54.188.717 I slot print_timing: id  2 | task 2082 | n_decoded =   5106, tg =  34.56 t/s, tg_3s =  34.12 t/s
3.57.212.285 I slot print_timing: id  2 | task 2082 | n_decoded =   5209, tg =  34.55 t/s, tg_3s =  34.07 t/s
4.00.232.983 I slot print_timing: id  2 | task 2082 | n_decoded =   5312, tg =  34.54 t/s, tg_3s =  34.10 t/s
4.03.260.121 I slot print_timing: id  2 | task 2082 | n_decoded =   5415, tg =  34.53 t/s, tg_3s =  34.03 t/s
4.06.260.841 I slot print_timing: id  2 | task 2082 | n_decoded =   5517, tg =  34.52 t/s, tg_3s =  33.99 t/s
4.09.261.407 I slot print_timing: id  2 | task 2082 | n_decoded =   5619, tg =  34.51 t/s, tg_3s =  33.99 t/s
4.12.268.545 I slot print_timing: id  2 | task 2082 | n_decoded =   5721, tg =  34.50 t/s, tg_3s =  33.92 t/s
4.15.271.422 I slot print_timing: id  2 | task 2082 | n_decoded =   5823, tg =  34.49 t/s, tg_3s =  33.97 t/s
4.18.279.370 I slot print_timing: id  2 | task 2082 | n_decoded =   5925, tg =  34.48 t/s, tg_3s =  33.91 t/s
4.21.284.633 I slot print_timing: id  2 | task 2082 | n_decoded =   6027, tg =  34.47 t/s, tg_3s =  33.94 t/s
4.24.290.667 I slot print_timing: id  2 | task 2082 | n_decoded =   6129, tg =  34.46 t/s, tg_3s =  33.93 t/s
4.27.302.348 I slot print_timing: id  2 | task 2082 | n_decoded =   6231, tg =  34.45 t/s, tg_3s =  33.87 t/s
4.30.309.998 I slot print_timing: id  2 | task 2082 | n_decoded =   6333, tg =  34.44 t/s, tg_3s =  33.91 t/s
4.33.322.634 I slot print_timing: id  2 | task 2082 | n_decoded =   6435, tg =  34.43 t/s, tg_3s =  33.86 t/s
4.36.331.739 I slot print_timing: id  2 | task 2082 | n_decoded =   6537, tg =  34.42 t/s, tg_3s =  33.90 t/s
4.39.341.296 I slot print_timing: id  2 | task 2082 | n_decoded =   6639, tg =  34.41 t/s, tg_3s =  33.89 t/s
4.42.358.870 I slot print_timing: id  2 | task 2082 | n_decoded =   6741, tg =  34.41 t/s, tg_3s =  33.80 t/s
4.45.373.303 I slot print_timing: id  2 | task 2082 | n_decoded =   6843, tg =  34.40 t/s, tg_3s =  33.84 t/s
4.48.393.287 I slot print_timing: id  2 | task 2082 | n_decoded =   6945, tg =  34.39 t/s, tg_3s =  33.78 t/s
4.51.410.389 I slot print_timing: id  2 | task 2082 | n_decoded =   7047, tg =  34.38 t/s, tg_3s =  33.81 t/s
4.54.428.232 I slot print_timing: id  2 | task 2082 | n_decoded =   7149, tg =  34.37 t/s, tg_3s =  33.80 t/s
4.57.451.837 I slot print_timing: id  2 | task 2082 | n_decoded =   7251, tg =  34.36 t/s, tg_3s =  33.73 t/s
5.00.471.294 I slot print_timing: id  2 | task 2082 | n_decoded =   7353, tg =  34.35 t/s, tg_3s =  33.78 t/s
5.02.839.375 I slot print_timing: id  2 | task 2082 | prompt eval time =     224.44 ms /   248 tokens (    0.91 ms per token,  1104.95 tokens per second)
5.02.839.379 I slot print_timing: id  2 | task 2082 |        eval time =  216410.56 ms /  7433 tokens (   29.11 ms per token,    34.35 tokens per second)
5.02.839.379 I slot print_timing: id  2 | task 2082 |       total time =  216635.01 ms /  7681 tokens
5.02.839.380 I slot print_timing: id  2 | task 2082 |    graphs reused =       9473
5.02.839.400 I slot      release: id  2 | task 2082 | stop processing: n_tokens = 7680, truncated = 0
5.02.864.481 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = -1
5.02.864.521 I slot launch_slot_: id  1 | task 9517 | processing task, is_child = 0
5.06.338.608 I slot print_timing: id  1 | task 9517 | n_decoded =    106, tg =  35.21 t/s, tg_3s =  35.21 t/s
5.09.340.216 I slot print_timing: id  1 | task 9517 | n_decoded =    211, tg =  35.10 t/s, tg_3s =  34.98 t/s
5.12.341.549 I slot print_timing: id  1 | task 9517 | n_decoded =    316, tg =  35.06 t/s, tg_3s =  34.98 t/s
5.15.350.149 I slot print_timing: id  1 | task 9517 | n_decoded =    421, tg =  35.02 t/s, tg_3s =  34.90 t/s
5.18.355.704 I slot print_timing: id  1 | task 9517 | n_decoded =    526, tg =  35.00 t/s, tg_3s =  34.94 t/s
5.21.366.165 I slot print_timing: id  1 | task 9517 | n_decoded =    631, tg =  34.98 t/s, tg_3s =  34.88 t/s
5.24.372.003 I slot print_timing: id  1 | task 9517 | n_decoded =    736, tg =  34.97 t/s, tg_3s =  34.93 t/s
5.27.378.197 I slot print_timing: id  1 | task 9517 | n_decoded =    841, tg =  34.97 t/s, tg_3s =  34.93 t/s
5.30.390.339 I slot print_timing: id  1 | task 9517 | n_decoded =    946, tg =  34.96 t/s, tg_3s =  34.86 t/s
5.33.398.244 I slot print_timing: id  1 | task 9517 | n_decoded =   1051, tg =  34.95 t/s, tg_3s =  34.91 t/s
5.36.413.218 I slot print_timing: id  1 | task 9517 | n_decoded =   1156, tg =  34.94 t/s, tg_3s =  34.83 t/s
5.39.428.486 I slot print_timing: id  1 | task 9517 | n_decoded =   1261, tg =  34.93 t/s, tg_3s =  34.82 t/s
5.42.443.412 I slot print_timing: id  1 | task 9517 | n_decoded =   1366, tg =  34.92 t/s, tg_3s =  34.83 t/s
5.45.463.363 I slot print_timing: id  1 | task 9517 | n_decoded =   1471, tg =  34.91 t/s, tg_3s =  34.77 t/s
5.48.479.486 I slot print_timing: id  1 | task 9517 | n_decoded =   1576, tg =  34.90 t/s, tg_3s =  34.81 t/s
5.51.502.742 I slot print_timing: id  1 | task 9517 | n_decoded =   1681, tg =  34.89 t/s, tg_3s =  34.73 t/s
5.54.524.615 I slot print_timing: id  1 | task 9517 | n_decoded =   1786, tg =  34.89 t/s, tg_3s =  34.75 t/s
5.57.551.232 I slot print_timing: id  1 | task 9517 | n_decoded =   1891, tg =  34.87 t/s, tg_3s =  34.69 t/s
6.00.574.849 I slot print_timing: id  1 | task 9517 | n_decoded =   1996, tg =  34.87 t/s, tg_3s =  34.73 t/s
6.03.599.031 I slot print_timing: id  1 | task 9517 | n_decoded =   2101, tg =  34.86 t/s, tg_3s =  34.72 t/s
6.06.599.321 I slot print_timing: id  1 | task 9517 | n_decoded =   2205, tg =  34.85 t/s, tg_3s =  34.66 t/s
6.09.623.984 I slot print_timing: id  1 | task 9517 | n_decoded =   2310, tg =  34.84 t/s, tg_3s =  34.71 t/s
6.12.625.253 I slot print_timing: id  1 | task 9517 | n_decoded =   2414, tg =  34.84 t/s, tg_3s =  34.65 t/s
6.15.626.668 I slot print_timing: id  1 | task 9517 | n_decoded =   2518, tg =  34.83 t/s, tg_3s =  34.65 t/s
6.18.627.299 I slot print_timing: id  1 | task 9517 | n_decoded =   2622, tg =  34.82 t/s, tg_3s =  34.66 t/s
6.21.640.617 I slot print_timing: id  1 | task 9517 | n_decoded =   2726, tg =  34.81 t/s, tg_3s =  34.51 t/s
6.24.651.097 I slot print_timing: id  1 | task 9517 | n_decoded =   2830, tg =  34.80 t/s, tg_3s =  34.55 t/s
6.27.668.174 I slot print_timing: id  1 | task 9517 | n_decoded =   2934, tg =  34.79 t/s, tg_3s =  34.47 t/s
6.30.684.521 I slot print_timing: id  1 | task 9517 | n_decoded =   3038, tg =  34.78 t/s, tg_3s =  34.48 t/s
6.33.702.185 I slot print_timing: id  1 | task 9517 | n_decoded =   3142, tg =  34.77 t/s, tg_3s =  34.46 t/s
6.36.726.543 I slot print_timing: id  1 | task 9517 | n_decoded =   3246, tg =  34.75 t/s, tg_3s =  34.39 t/s
6.39.746.884 I slot print_timing: id  1 | task 9517 | n_decoded =   3350, tg =  34.74 t/s, tg_3s =  34.43 t/s
6.42.773.743 I slot print_timing: id  1 | task 9517 | n_decoded =   3454, tg =  34.73 t/s, tg_3s =  34.36 t/s
6.45.797.328 I slot print_timing: id  1 | task 9517 | n_decoded =   3558, tg =  34.72 t/s, tg_3s =  34.40 t/s
6.48.820.174 I slot print_timing: id  1 | task 9517 | n_decoded =   3662, tg =  34.71 t/s, tg_3s =  34.40 t/s
6.51.821.683 I slot print_timing: id  1 | task 9517 | n_decoded =   3765, tg =  34.70 t/s, tg_3s =  34.32 t/s
6.54.847.794 I slot print_timing: id  1 | task 9517 | n_decoded =   3869, tg =  34.69 t/s, tg_3s =  34.37 t/s
6.57.852.820 I slot print_timing: id  1 | task 9517 | n_decoded =   3972, tg =  34.68 t/s, tg_3s =  34.28 t/s
7.00.856.966 I slot print_timing: id  1 | task 9517 | n_decoded =   4075, tg =  34.67 t/s, tg_3s =  34.29 t/s
7.03.861.418 I slot print_timing: id  1 | task 9517 | n_decoded =   4178, tg =  34.66 t/s, tg_3s =  34.28 t/s
7.06.875.859 I slot print_timing: id  1 | task 9517 | n_decoded =   4281, tg =  34.65 t/s, tg_3s =  34.17 t/s
7.09.886.241 I slot print_timing: id  1 | task 9517 | n_decoded =   4384, tg =  34.64 t/s, tg_3s =  34.21 t/s
7.12.902.022 I slot print_timing: id  1 | task 9517 | n_decoded =   4487, tg =  34.63 t/s, tg_3s =  34.15 t/s
7.15.915.031 I slot print_timing: id  1 | task 9517 | n_decoded =   4590, tg =  34.62 t/s, tg_3s =  34.19 t/s
7.18.928.151 I slot print_timing: id  1 | task 9517 | n_decoded =   4693, tg =  34.61 t/s, tg_3s =  34.18 t/s
7.21.948.756 I slot print_timing: id  1 | task 9517 | n_decoded =   4796, tg =  34.60 t/s, tg_3s =  34.10 t/s
7.24.965.500 I slot print_timing: id  1 | task 9517 | n_decoded =   4899, tg =  34.59 t/s, tg_3s =  34.14 t/s
7.27.986.972 I slot print_timing: id  1 | task 9517 | n_decoded =   5002, tg =  34.58 t/s, tg_3s =  34.09 t/s
7.31.005.302 I slot print_timing: id  1 | task 9517 | n_decoded =   5105, tg =  34.57 t/s, tg_3s =  34.12 t/s
7.34.024.262 I slot print_timing: id  1 | task 9517 | n_decoded =   5208, tg =  34.56 t/s, tg_3s =  34.12 t/s
7.37.048.285 I slot print_timing: id  1 | task 9517 | n_decoded =   5311, tg =  34.55 t/s, tg_3s =  34.06 t/s
7.40.067.886 I slot print_timing: id  1 | task 9517 | n_decoded =   5414, tg =  34.54 t/s, tg_3s =  34.11 t/s
7.43.095.743 I slot print_timing: id  1 | task 9517 | n_decoded =   5517, tg =  34.53 t/s, tg_3s =  34.02 t/s
7.46.123.992 I slot print_timing: id  1 | task 9517 | n_decoded =   5620, tg =  34.52 t/s, tg_3s =  34.01 t/s
7.49.152.420 I slot print_timing: id  1 | task 9517 | n_decoded =   5723, tg =  34.51 t/s, tg_3s =  34.01 t/s
7.52.159.573 I slot print_timing: id  1 | task 9517 | n_decoded =   5825, tg =  34.50 t/s, tg_3s =  33.92 t/s
7.55.161.339 I slot print_timing: id  1 | task 9517 | n_decoded =   5927, tg =  34.49 t/s, tg_3s =  33.98 t/s
7.58.169.037 I slot print_timing: id  1 | task 9517 | n_decoded =   6029, tg =  34.48 t/s, tg_3s =  33.91 t/s
8.01.173.915 I slot print_timing: id  1 | task 9517 | n_decoded =   6131, tg =  34.47 t/s, tg_3s =  33.94 t/s
8.04.178.394 I slot print_timing: id  1 | task 9517 | n_decoded =   6233, tg =  34.47 t/s, tg_3s =  33.95 t/s
8.07.189.671 I slot print_timing: id  1 | task 9517 | n_decoded =   6335, tg =  34.46 t/s, tg_3s =  33.87 t/s
8.10.196.249 I slot print_timing: id  1 | task 9517 | n_decoded =   6437, tg =  34.45 t/s, tg_3s =  33.93 t/s
8.13.207.663 I slot print_timing: id  1 | task 9517 | n_decoded =   6539, tg =  34.44 t/s, tg_3s =  33.87 t/s
8.16.214.866 I slot print_timing: id  1 | task 9517 | n_decoded =   6641, tg =  34.43 t/s, tg_3s =  33.92 t/s
8.19.222.244 I slot print_timing: id  1 | task 9517 | n_decoded =   6743, tg =  34.42 t/s, tg_3s =  33.92 t/s
8.22.240.046 I slot print_timing: id  1 | task 9517 | n_decoded =   6845, tg =  34.41 t/s, tg_3s =  33.80 t/s
8.25.253.013 I slot print_timing: id  1 | task 9517 | n_decoded =   6947, tg =  34.40 t/s, tg_3s =  33.85 t/s
8.28.272.340 I slot print_timing: id  1 | task 9517 | n_decoded =   7049, tg =  34.39 t/s, tg_3s =  33.78 t/s
8.31.288.987 I slot print_timing: id  1 | task 9517 | n_decoded =   7151, tg =  34.39 t/s, tg_3s =  33.81 t/s
8.34.305.181 I slot print_timing: id  1 | task 9517 | n_decoded =   7253, tg =  34.38 t/s, tg_3s =  33.82 t/s
8.37.327.731 I slot print_timing: id  1 | task 9517 | n_decoded =   7355, tg =  34.37 t/s, tg_3s =  33.75 t/s
8.40.346.347 I slot print_timing: id  1 | task 9517 | n_decoded =   7457, tg =  34.36 t/s, tg_3s =  33.79 t/s
8.43.371.618 I slot print_timing: id  1 | task 9517 | n_decoded =   7559, tg =  34.35 t/s, tg_3s =  33.72 t/s
8.46.394.220 I slot print_timing: id  1 | task 9517 | n_decoded =   7661, tg =  34.34 t/s, tg_3s =  33.75 t/s
8.49.417.959 I slot print_timing: id  1 | task 9517 | n_decoded =   7763, tg =  34.34 t/s, tg_3s =  33.73 t/s
8.52.418.040 I slot print_timing: id  1 | task 9517 | n_decoded =   7864, tg =  34.33 t/s, tg_3s =  33.67 t/s
8.55.443.762 I slot print_timing: id  1 | task 9517 | n_decoded =   7966, tg =  34.32 t/s, tg_3s =  33.71 t/s
8.58.444.004 I slot print_timing: id  1 | task 9517 | n_decoded =   8067, tg =  34.31 t/s, tg_3s =  33.66 t/s
9.01.469.613 I slot print_timing: id  1 | task 9517 | n_decoded =   8169, tg =  34.30 t/s, tg_3s =  33.71 t/s
9.02.152.734 I slot print_timing: id  1 | task 9517 | prompt eval time =     199.47 ms /   166 tokens (    1.20 ms per token,   832.22 tokens per second)
9.02.152.738 I slot print_timing: id  1 | task 9517 |        eval time =  238824.43 ms /  8192 tokens (   29.15 ms per token,    34.30 tokens per second)
9.02.152.738 I slot print_timing: id  1 | task 9517 |       total time =  239023.89 ms /  8358 tokens
9.02.152.739 I slot print_timing: id  1 | task 9517 |    graphs reused =      17631
9.02.152.755 I slot      release: id  1 | task 9517 | stop processing: n_tokens = 8357, truncated = 0
9.02.177.227 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
9.02.177.271 I slot launch_slot_: id  0 | task 17711 | processing task, is_child = 0
9.05.600.553 I slot print_timing: id  0 | task 17711 | n_decoded =    106, tg =  35.28 t/s, tg_3s =  35.28 t/s
9.08.627.282 I slot print_timing: id  0 | task 17711 | n_decoded =    212, tg =  35.15 t/s, tg_3s =  35.02 t/s
9.11.634.584 I slot print_timing: id  0 | task 17711 | n_decoded =    317, tg =  35.07 t/s, tg_3s =  34.92 t/s
9.14.634.683 I slot print_timing: id  0 | task 17711 | n_decoded =    422, tg =  35.05 t/s, tg_3s =  35.00 t/s
9.17.641.313 I slot print_timing: id  0 | task 17711 | n_decoded =    527, tg =  35.03 t/s, tg_3s =  34.92 t/s
9.20.645.690 I slot print_timing: id  0 | task 17711 | n_decoded =    632, tg =  35.01 t/s, tg_3s =  34.95 t/s
9.23.654.765 I slot print_timing: id  0 | task 17711 | n_decoded =    737, tg =  35.00 t/s, tg_3s =  34.89 t/s
9.26.659.790 I slot print_timing: id  0 | task 17711 | n_decoded =    842, tg =  34.99 t/s, tg_3s =  34.94 t/s
9.29.663.815 I slot print_timing: id  0 | task 17711 | n_decoded =    947, tg =  34.99 t/s, tg_3s =  34.95 t/s
9.32.673.561 I slot print_timing: id  0 | task 17711 | n_decoded =   1052, tg =  34.98 t/s, tg_3s =  34.89 t/s
9.35.679.856 I slot print_timing: id  0 | task 17711 | n_decoded =   1157, tg =  34.97 t/s, tg_3s =  34.93 t/s
9.38.691.252 I slot print_timing: id  0 | task 17711 | n_decoded =   1262, tg =  34.96 t/s, tg_3s =  34.87 t/s
9.41.705.198 I slot print_timing: id  0 | task 17711 | n_decoded =   1367, tg =  34.95 t/s, tg_3s =  34.84 t/s
9.44.719.991 I slot print_timing: id  0 | task 17711 | n_decoded =   1472, tg =  34.94 t/s, tg_3s =  34.83 t/s
9.47.739.311 I slot print_timing: id  0 | task 17711 | n_decoded =   1577, tg =  34.93 t/s, tg_3s =  34.78 t/s
9.50.754.240 I slot print_timing: id  0 | task 17711 | n_decoded =   1682, tg =  34.93 t/s, tg_3s =  34.83 t/s
9.53.776.283 I slot print_timing: id  0 | task 17711 | n_decoded =   1787, tg =  34.92 t/s, tg_3s =  34.74 t/s
9.56.797.738 I slot print_timing: id  0 | task 17711 | n_decoded =   1892, tg =  34.91 t/s, tg_3s =  34.75 t/s
9.59.818.999 I slot print_timing: id  0 | task 17711 | n_decoded =   1997, tg =  34.90 t/s, tg_3s =  34.75 t/s
10.02.846.481 I slot print_timing: id  0 | task 17711 | n_decoded =   2102, tg =  34.89 t/s, tg_3s =  34.68 t/s
10.05.870.548 I slot print_timing: id  0 | task 17711 | n_decoded =   2207, tg =  34.88 t/s, tg_3s =  34.72 t/s
10.08.898.824 I slot print_timing: id  0 | task 17711 | n_decoded =   2312, tg =  34.87 t/s, tg_3s =  34.67 t/s
