0.02.071.257 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.176.429 I srv    load_model: loading model 'DavidAU/Qwen3.6-27B-NEO-CODE-Di-IMatrix-MAX-GGUF:IQ4_XS'
0.02.494.769 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, abort
0.26.203.680 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.26.217.691 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.26.217.713 I srv  llama_server: model loaded
0.26.217.715 I srv  llama_server: listening on http://127.0.0.1:8080
0.28.148.053 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
2.01.354.352 I slot print_timing: id  3 | task 2768 | n_decoded =    546, tg =  36.22 t/s, tg_3s =  36.11 t/s
2.04.368.377 I slot print_timing: id  3 | task 2768 | n_decoded =    655, tg =  36.21 t/s, tg_3s =  36.16 t/s
2.07.382.240 I slot print_timing: id  3 | task 2768 | n_decoded =    764, tg =  36.21 t/s, tg_3s =  36.17 t/s
2.09.461.946 I slot print_timing: id  3 | task 2768 | prompt eval time =     199.38 ms /   112 tokens (    1.78 ms per token,   561.75 tokens per second)
2.09.461.950 I slot print_timing: id  3 | task 2768 |        eval time =   23181.30 ms /   839 tokens (   27.63 ms per token,    36.19 tokens per second)
2.09.461.950 I slot print_timing: id  3 | task 2768 |       total time =   23380.68 ms /   951 tokens
2.09.461.951 I slot print_timing: id  3 | task 2768 |    graphs reused =       3571
2.09.461.970 I slot      release: id  3 | task 2768 | stop processing: n_tokens = 1081, truncated = 0
2.09.477.856 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.516 (> 0.100 thold), f_keep = 0.223
2.09.915.121 I slot launch_slot_: id  3 | task 3610 | processing task, is_child = 0
2.13.180.892 I slot print_timing: id  3 | task 3610 | n_decoded =    110, tg =  36.42 t/s, tg_3s =  36.42 t/s
2.16.193.326 I slot print_timing: id  3 | task 3610 | n_decoded =    219, tg =  36.30 t/s, tg_3s =  36.18 t/s
2.19.211.353 I slot print_timing: id  3 | task 3610 | n_decoded =    328, tg =  36.24 t/s, tg_3s =  36.12 t/s
2.22.225.353 I slot print_timing: id  3 | task 3610 | n_decoded =    437, tg =  36.22 t/s, tg_3s =  36.16 t/s
2.25.239.505 I slot print_timing: id  3 | task 3610 | n_decoded =    546, tg =  36.21 t/s, tg_3s =  36.16 t/s
2.28.259.776 I slot print_timing: id  3 | task 3610 | n_decoded =    655, tg =  36.19 t/s, tg_3s =  36.09 t/s
2.31.274.982 I slot print_timing: id  3 | task 3610 | n_decoded =    764, tg =  36.18 t/s, tg_3s =  36.15 t/s
2.34.299.164 I slot print_timing: id  3 | task 3610 | n_decoded =    873, tg =  36.17 t/s, tg_3s =  36.04 t/s
2.37.322.239 I slot print_timing: id  3 | task 3610 | n_decoded =    982, tg =  36.15 t/s, tg_3s =  36.06 t/s
2.38.487.066 I slot print_timing: id  3 | task 3610 | prompt eval time =     245.28 ms /   254 tokens (    0.97 ms per token,  1035.55 tokens per second)
2.38.487.069 I slot print_timing: id  3 | task 3610 |        eval time =   28326.64 ms /  1024 tokens (   27.66 ms per token,    36.15 tokens per second)
2.38.487.069 I slot print_timing: id  3 | task 3610 |       total time =   28571.92 ms /  1278 tokens
2.38.487.070 I slot print_timing: id  3 | task 3610 |    graphs reused =       4589
2.38.487.099 I slot      release: id  3 | task 3610 | stop processing: n_tokens = 1490, truncated = 0
2.38.562.681 I srv    operator(): operator(): cleaning up before exit...
