0.02.049.058 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.150.134 I srv    load_model: loading model 'unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_XL'
0.02.842.042 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.35.826.234 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.35.842.576 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.35.842.608 I srv  llama_server: model loaded
0.35.842.612 I srv  llama_server: listening on http://127.0.0.1:8080
0.36.098.390 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
3.02.409.876 I slot print_timing: id  2 | task 2170 | n_decoded =   5743, tg =  54.54 t/s, tg_3s =  54.33 t/s
3.05.422.153 I slot print_timing: id  2 | task 2170 | n_decoded =   5906, tg =  54.52 t/s, tg_3s =  54.11 t/s
3.08.427.302 I slot print_timing: id  2 | task 2170 | n_decoded =   6069, tg =  54.52 t/s, tg_3s =  54.24 t/s
3.11.439.903 I slot print_timing: id  2 | task 2170 | n_decoded =   6232, tg =  54.51 t/s, tg_3s =  54.11 t/s
3.14.457.392 I slot print_timing: id  2 | task 2170 | n_decoded =   6395, tg =  54.49 t/s, tg_3s =  54.02 t/s
3.17.457.767 I slot print_timing: id  2 | task 2170 | n_decoded =   6557, tg =  54.48 t/s, tg_3s =  53.99 t/s
3.20.458.568 I slot print_timing: id  2 | task 2170 | n_decoded =   6718, tg =  54.46 t/s, tg_3s =  53.65 t/s
3.23.462.479 I slot print_timing: id  2 | task 2170 | n_decoded =   6880, tg =  54.45 t/s, tg_3s =  53.93 t/s
3.26.467.810 I slot print_timing: id  2 | task 2170 | n_decoded =   7041, tg =  54.43 t/s, tg_3s =  53.57 t/s
3.29.471.646 I slot print_timing: id  2 | task 2170 | n_decoded =   7202, tg =  54.41 t/s, tg_3s =  53.60 t/s
3.32.478.271 I slot print_timing: id  2 | task 2170 | n_decoded =   7364, tg =  54.40 t/s, tg_3s =  53.88 t/s
3.35.481.665 I slot print_timing: id  2 | task 2170 | n_decoded =   7526, tg =  54.39 t/s, tg_3s =  53.94 t/s
3.37.460.173 I slot print_timing: id  2 | task 2170 | prompt eval time =     998.27 ms /   269 tokens (    3.71 ms per token,   269.47 tokens per second)
3.37.460.176 I slot print_timing: id  2 | task 2170 |        eval time =  140357.38 ms /  7633 tokens (   18.39 ms per token,    54.38 tokens per second)
3.37.460.177 I slot print_timing: id  2 | task 2170 |       total time =  141355.64 ms /  7902 tokens
3.37.460.178 I slot print_timing: id  2 | task 2170 |    graphs reused =       9760
3.37.460.203 I slot      release: id  2 | task 2170 | stop processing: n_tokens = 7901, truncated = 0
3.37.487.117 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.128 (> 0.100 thold), f_keep = 0.003
3.37.585.972 I slot launch_slot_: id  2 | task 9806 | processing task, is_child = 0
3.41.364.934 I slot print_timing: id  2 | task 9806 | n_decoded =    166, tg =  55.22 t/s, tg_3s =  55.22 t/s
3.44.368.484 I slot print_timing: id  2 | task 9806 | n_decoded =    331, tg =  55.08 t/s, tg_3s =  54.94 t/s
3.47.370.588 I slot print_timing: id  2 | task 9806 | n_decoded =    496, tg =  55.04 t/s, tg_3s =  54.96 t/s
3.50.388.645 I slot print_timing: id  2 | task 9806 | n_decoded =    661, tg =  54.95 t/s, tg_3s =  54.67 t/s
3.53.394.422 I slot print_timing: id  2 | task 9806 | n_decoded =    826, tg =  54.94 t/s, tg_3s =  54.89 t/s
3.56.412.126 I slot print_timing: id  2 | task 9806 | n_decoded =    992, tg =  54.95 t/s, tg_3s =  55.01 t/s
3.59.415.964 I slot print_timing: id  2 | task 9806 | n_decoded =   1157, tg =  54.95 t/s, tg_3s =  54.93 t/s
4.02.423.287 I slot print_timing: id  2 | task 9806 | n_decoded =   1322, tg =  54.94 t/s, tg_3s =  54.87 t/s
4.05.434.036 I slot print_timing: id  2 | task 9806 | n_decoded =   1487, tg =  54.92 t/s, tg_3s =  54.80 t/s
4.08.442.081 I slot print_timing: id  2 | task 9806 | n_decoded =   1653, tg =  54.95 t/s, tg_3s =  55.19 t/s
4.11.456.676 I slot print_timing: id  2 | task 9806 | n_decoded =   1819, tg =  54.96 t/s, tg_3s =  55.07 t/s
4.14.464.150 I slot print_timing: id  2 | task 9806 | n_decoded =   1984, tg =  54.95 t/s, tg_3s =  54.86 t/s
4.17.477.105 I slot print_timing: id  2 | task 9806 | n_decoded =   2150, tg =  54.96 t/s, tg_3s =  55.10 t/s
4.20.489.652 I slot print_timing: id  2 | task 9806 | n_decoded =   2315, tg =  54.95 t/s, tg_3s =  54.77 t/s
4.23.500.679 I slot print_timing: id  2 | task 9806 | n_decoded =   2480, tg =  54.94 t/s, tg_3s =  54.80 t/s
4.26.504.068 I slot print_timing: id  2 | task 9806 | n_decoded =   2644, tg =  54.92 t/s, tg_3s =  54.60 t/s
4.29.514.578 I slot print_timing: id  2 | task 9806 | n_decoded =   2808, tg =  54.89 t/s, tg_3s =  54.48 t/s
4.32.531.816 I slot print_timing: id  2 | task 9806 | n_decoded =   2973, tg =  54.88 t/s, tg_3s =  54.69 t/s
4.35.548.898 I slot print_timing: id  2 | task 9806 | n_decoded =   3138, tg =  54.87 t/s, tg_3s =  54.69 t/s
4.38.557.128 I slot print_timing: id  2 | task 9806 | n_decoded =   3302, tg =  54.85 t/s, tg_3s =  54.52 t/s
4.41.567.093 I slot print_timing: id  2 | task 9806 | n_decoded =   3466, tg =  54.83 t/s, tg_3s =  54.49 t/s
4.44.581.416 I slot print_timing: id  2 | task 9806 | n_decoded =   3631, tg =  54.83 t/s, tg_3s =  54.74 t/s
4.47.590.601 I slot print_timing: id  2 | task 9806 | n_decoded =   3795, tg =  54.82 t/s, tg_3s =  54.50 t/s
4.50.596.638 I slot print_timing: id  2 | task 9806 | n_decoded =   3958, tg =  54.79 t/s, tg_3s =  54.22 t/s
4.52.577.874 I slot print_timing: id  2 | task 9806 | prompt eval time =     772.58 ms /   166 tokens (    4.65 ms per token,   214.86 tokens per second)
4.52.577.878 I slot print_timing: id  2 | task 9806 |        eval time =   74219.27 ms /  4066 tokens (   18.25 ms per token,    54.78 tokens per second)
4.52.577.878 I slot print_timing: id  2 | task 9806 |       total time =   74991.85 ms /  4232 tokens
4.52.577.879 I slot print_timing: id  2 | task 9806 |    graphs reused =      13808
4.52.577.905 I slot      release: id  2 | task 9806 | stop processing: n_tokens = 4252, truncated = 0
4.52.603.641 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.407 (> 0.100 thold), f_keep = 0.006
4.52.713.001 I slot launch_slot_: id  2 | task 13874 | processing task, is_child = 0
4.56.180.024 I slot print_timing: id  2 | task 13874 | n_decoded =    167, tg =  55.41 t/s, tg_3s =  55.41 t/s
4.59.182.453 I slot print_timing: id  2 | task 13874 | n_decoded =    332, tg =  55.18 t/s, tg_3s =  54.96 t/s
5.02.184.026 I slot print_timing: id  2 | task 13874 | n_decoded =    496, tg =  55.00 t/s, tg_3s =  54.64 t/s
5.05.199.120 I slot print_timing: id  2 | task 13874 | n_decoded =    661, tg =  54.93 t/s, tg_3s =  54.72 t/s
5.08.204.950 I slot print_timing: id  2 | task 13874 | n_decoded =    816, tg =  54.26 t/s, tg_3s =  51.57 t/s
5.11.212.758 I slot print_timing: id  2 | task 13874 | n_decoded =    975, tg =  54.03 t/s, tg_3s =  52.86 t/s
5.14.226.441 I slot print_timing: id  2 | task 13874 | n_decoded =   1141, tg =  54.18 t/s, tg_3s =  55.08 t/s
5.17.233.175 I slot print_timing: id  2 | task 13874 | n_decoded =   1305, tg =  54.22 t/s, tg_3s =  54.54 t/s
5.20.250.550 I slot print_timing: id  2 | task 13874 | n_decoded =   1463, tg =  54.02 t/s, tg_3s =  52.36 t/s
5.23.257.375 I slot print_timing: id  2 | task 13874 | n_decoded =   1628, tg =  54.10 t/s, tg_3s =  54.88 t/s
5.26.270.187 I slot print_timing: id  2 | task 13874 | n_decoded =   1793, tg =  54.16 t/s, tg_3s =  54.77 t/s
5.29.286.748 I slot print_timing: id  2 | task 13874 | n_decoded =   1958, tg =  54.21 t/s, tg_3s =  54.70 t/s
5.32.296.763 I slot print_timing: id  2 | task 13874 | n_decoded =   2123, tg =  54.25 t/s, tg_3s =  54.82 t/s
5.35.300.579 I slot print_timing: id  2 | task 13874 | n_decoded =   2288, tg =  54.30 t/s, tg_3s =  54.93 t/s
5.38.302.184 I slot print_timing: id  2 | task 13874 | n_decoded =   2453, tg =  54.35 t/s, tg_3s =  54.97 t/s
5.41.302.552 I slot print_timing: id  2 | task 13874 | n_decoded =   2617, tg =  54.37 t/s, tg_3s =  54.66 t/s
5.44.305.018 I slot print_timing: id  2 | task 13874 | n_decoded =   2782, tg =  54.40 t/s, tg_3s =  54.95 t/s
5.47.315.178 I slot print_timing: id  2 | task 13874 | n_decoded =   2948, tg =  54.44 t/s, tg_3s =  55.15 t/s
5.50.332.646 I slot print_timing: id  2 | task 13874 | n_decoded =   3113, tg =  54.45 t/s, tg_3s =  54.68 t/s
5.53.343.533 I slot print_timing: id  2 | task 13874 | n_decoded =   3277, tg =  54.46 t/s, tg_3s =  54.47 t/s
5.56.357.206 I slot print_timing: id  2 | task 13874 | n_decoded =   3442, tg =  54.47 t/s, tg_3s =  54.75 t/s
5.59.361.293 I slot print_timing: id  2 | task 13874 | n_decoded =   3605, tg =  54.46 t/s, tg_3s =  54.26 t/s
6.02.375.142 I slot print_timing: id  2 | task 13874 | n_decoded =   3770, tg =  54.47 t/s, tg_3s =  54.75 t/s
6.05.382.225 I slot print_timing: id  2 | task 13874 | n_decoded =   3934, tg =  54.48 t/s, tg_3s =  54.54 t/s
6.08.389.757 I slot print_timing: id  2 | task 13874 | n_decoded =   4099, tg =  54.49 t/s, tg_3s =  54.86 t/s
6.11.406.809 I slot print_timing: id  2 | task 13874 | n_decoded =   4264, tg =  54.50 t/s, tg_3s =  54.69 t/s
6.11.461.617 I slot print_timing: id  2 | task 13874 | prompt eval time =     453.03 ms /    38 tokens (   11.92 ms per token,    83.88 tokens per second)
6.11.461.621 I slot print_timing: id  2 | task 13874 |        eval time =   78295.54 ms /  4267 tokens (   18.35 ms per token,    54.50 tokens per second)
6.11.461.622 I slot print_timing: id  2 | task 13874 |       total time =   78748.57 ms /  4305 tokens
6.11.461.623 I slot print_timing: id  2 | task 13874 |    graphs reused =      18057
6.11.461.643 I slot      release: id  2 | task 13874 | stop processing: n_tokens = 4325, truncated = 0
6.11.487.109 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.375 (> 0.100 thold), f_keep = 0.006
6.11.622.474 I slot launch_slot_: id  2 | task 18143 | processing task, is_child = 0
6.15.104.381 I slot print_timing: id  2 | task 18143 | n_decoded =    167, tg =  55.42 t/s, tg_3s =  55.42 t/s
6.18.111.597 I slot print_timing: id  2 | task 18143 | n_decoded =    332, tg =  55.14 t/s, tg_3s =  54.87 t/s
6.21.120.626 I slot print_timing: id  2 | task 18143 | n_decoded =    497, tg =  55.04 t/s, tg_3s =  54.83 t/s
6.24.121.687 I slot print_timing: id  2 | task 18143 | n_decoded =    662, tg =  55.03 t/s, tg_3s =  54.98 t/s
6.27.121.803 I slot print_timing: id  2 | task 18143 | n_decoded =    827, tg =  55.02 t/s, tg_3s =  55.00 t/s
6.30.128.064 I slot print_timing: id  2 | task 18143 | n_decoded =    991, tg =  54.94 t/s, tg_3s =  54.55 t/s
6.33.131.426 I slot print_timing: id  2 | task 18143 | n_decoded =   1157, tg =  54.99 t/s, tg_3s =  55.27 t/s
6.36.131.834 I slot print_timing: id  2 | task 18143 | n_decoded =   1322, tg =  54.99 t/s, tg_3s =  54.99 t/s
6.39.136.977 I slot print_timing: id  2 | task 18143 | n_decoded =   1487, tg =  54.98 t/s, tg_3s =  54.91 t/s
6.42.152.255 I slot print_timing: id  2 | task 18143 | n_decoded =   1653, tg =  54.99 t/s, tg_3s =  55.05 t/s
6.45.163.574 I slot print_timing: id  2 | task 18143 | n_decoded =   1819, tg =  55.00 t/s, tg_3s =  55.13 t/s
6.48.169.503 I slot print_timing: id  2 | task 18143 | n_decoded =   1985, tg =  55.02 t/s, tg_3s =  55.22 t/s
6.51.173.914 I slot print_timing: id  2 | task 18143 | n_decoded =   2150, tg =  55.01 t/s, tg_3s =  54.92 t/s
6.54.191.451 I slot print_timing: id  2 | task 18143 | n_decoded =   2316, tg =  55.01 t/s, tg_3s =  55.01 t/s
6.57.198.111 I slot print_timing: id  2 | task 18143 | n_decoded =   2482, tg =  55.02 t/s, tg_3s =  55.21 t/s
7.00.210.385 I slot print_timing: id  2 | task 18143 | n_decoded =   2647, tg =  55.01 t/s, tg_3s =  54.78 t/s
7.03.214.760 I slot print_timing: id  2 | task 18143 | n_decoded =   2812, tg =  55.00 t/s, tg_3s =  54.92 t/s
7.06.230.663 I slot print_timing: id  2 | task 18143 | n_decoded =   2978, tg =  55.01 t/s, tg_3s =  55.04 t/s
7.08.237.415 I slot print_timing: id  2 | task 18143 | prompt eval time =     468.49 ms /    43 tokens (   10.89 ms per token,    91.79 tokens per second)
7.08.237.420 I slot print_timing: id  2 | task 18143 |        eval time =   56146.41 ms /  3088 tokens (   18.18 ms per token,    55.00 tokens per second)
7.08.237.420 I slot print_timing: id  2 | task 18143 |       total time =   56614.90 ms /  3131 tokens
7.08.237.421 I slot print_timing: id  2 | task 18143 |    graphs reused =      21131
7.08.237.440 I slot      release: id  2 | task 18143 | stop processing: n_tokens = 3151, truncated = 0
7.08.264.096 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.008
7.08.422.794 I slot launch_slot_: id  2 | task 21233 | processing task, is_child = 0
7.12.126.318 I slot print_timing: id  2 | task 21233 | n_decoded =    166, tg =  55.22 t/s, tg_3s =  55.22 t/s
7.15.131.128 I slot print_timing: id  2 | task 21233 | n_decoded =    331, tg =  55.06 t/s, tg_3s =  54.91 t/s
7.18.138.248 I slot print_timing: id  2 | task 21233 | n_decoded =    496, tg =  55.00 t/s, tg_3s =  54.87 t/s
7.21.151.870 I slot print_timing: id  2 | task 21233 | n_decoded =    661, tg =  54.94 t/s, tg_3s =  54.75 t/s
7.24.167.769 I slot print_timing: id  2 | task 21233 | n_decoded =    827, tg =  54.96 t/s, tg_3s =  55.04 t/s
7.27.182.130 I slot print_timing: id  2 | task 21233 | n_decoded =    993, tg =  54.98 t/s, tg_3s =  55.07 t/s
7.30.200.116 I slot print_timing: id  2 | task 21233 | n_decoded =   1158, tg =  54.93 t/s, tg_3s =  54.67 t/s
7.33.202.302 I slot print_timing: id  2 | task 21233 | n_decoded =   1324, tg =  54.98 t/s, tg_3s =  55.29 t/s
7.36.210.804 I slot print_timing: id  2 | task 21233 | n_decoded =   1490, tg =  55.00 t/s, tg_3s =  55.18 t/s
7.39.212.892 I slot print_timing: id  2 | task 21233 | n_decoded =   1654, tg =  54.96 t/s, tg_3s =  54.63 t/s
7.42.216.108 I slot print_timing: id  2 | task 21233 | n_decoded =   1820, tg =  54.99 t/s, tg_3s =  55.27 t/s
7.45.217.011 I slot print_timing: id  2 | task 21233 | n_decoded =   1984, tg =  54.96 t/s, tg_3s =  54.65 t/s
7.48.227.199 I slot print_timing: id  2 | task 21233 | n_decoded =   2149, tg =  54.95 t/s, tg_3s =  54.81 t/s
7.51.233.972 I slot print_timing: id  2 | task 21233 | n_decoded =   2314, tg =  54.95 t/s, tg_3s =  54.88 t/s
7.54.234.971 I slot print_timing: id  2 | task 21233 | n_decoded =   2479, tg =  54.95 t/s, tg_3s =  54.98 t/s
7.57.248.162 I slot print_timing: id  2 | task 21233 | n_decoded =   2645, tg =  54.96 t/s, tg_3s =  55.09 t/s
8.00.256.606 I slot print_timing: id  2 | task 21233 | n_decoded =   2809, tg =  54.93 t/s, tg_3s =  54.51 t/s
8.03.273.908 I slot print_timing: id  2 | task 21233 | n_decoded =   2975, tg =  54.94 t/s, tg_3s =  55.02 t/s
8.06.282.396 I slot print_timing: id  2 | task 21233 | n_decoded =   3139, tg =  54.91 t/s, tg_3s =  54.51 t/s
8.09.285.923 I slot print_timing: id  2 | task 21233 | n_decoded =   3303, tg =  54.90 t/s, tg_3s =  54.60 t/s
8.12.303.515 I slot print_timing: id  2 | task 21233 | n_decoded =   3468, tg =  54.89 t/s, tg_3s =  54.68 t/s
8.15.310.999 I slot print_timing: id  2 | task 21233 | n_decoded =   3633, tg =  54.89 t/s, tg_3s =  54.86 t/s
8.18.323.255 I slot print_timing: id  2 | task 21233 | n_decoded =   3798, tg =  54.88 t/s, tg_3s =  54.78 t/s
8.21.324.678 I slot print_timing: id  2 | task 21233 | n_decoded =   3962, tg =  54.87 t/s, tg_3s =  54.64 t/s
8.24.325.833 I slot print_timing: id  2 | task 21233 | n_decoded =   4126, tg =  54.86 t/s, tg_3s =  54.65 t/s
8.27.340.700 I slot print_timing: id  2 | task 21233 | n_decoded =   4290, tg =  54.84 t/s, tg_3s =  54.40 t/s
8.30.343.429 I slot print_timing: id  2 | task 21233 | n_decoded =   4453, tg =  54.82 t/s, tg_3s =  54.28 t/s
8.33.358.795 I slot print_timing: id  2 | task 21233 | n_decoded =   4618, tg =  54.82 t/s, tg_3s =  54.72 t/s
8.36.361.132 I slot print_timing: id  2 | task 21233 | n_decoded =   4781, tg =  54.80 t/s, tg_3s =  54.29 t/s
8.39.373.359 I slot print_timing: id  2 | task 21233 | n_decoded =   4945, tg =  54.79 t/s, tg_3s =  54.44 t/s
8.42.387.971 I slot print_timing: id  2 | task 21233 | n_decoded =   5108, tg =  54.77 t/s, tg_3s =  54.07 t/s
8.45.401.872 I slot print_timing: id  2 | task 21233 | n_decoded =   5272, tg =  54.76 t/s, tg_3s =  54.41 t/s
8.48.408.229 I slot print_timing: id  2 | task 21233 | n_decoded =   5435, tg =  54.74 t/s, tg_3s =  54.22 t/s
8.51.426.264 I slot print_timing: id  2 | task 21233 | n_decoded =   5598, tg =  54.72 t/s, tg_3s =  54.01 t/s
8.54.437.914 I slot print_timing: id  2 | task 21233 | n_decoded =   5761, tg =  54.70 t/s, tg_3s =  54.12 t/s
8.57.443.992 I slot print_timing: id  2 | task 21233 | n_decoded =   5924, tg =  54.69 t/s, tg_3s =  54.22 t/s
9.00.447.218 I slot print_timing: id  2 | task 21233 | n_decoded =   6086, tg =  54.67 t/s, tg_3s =  53.94 t/s
9.03.458.811 I slot print_timing: id  2 | task 21233 | n_decoded =   6249, tg =  54.65 t/s, tg_3s =  54.12 t/s
9.06.472.974 I slot print_timing: id  2 | task 21233 | n_decoded =   6412, tg =  54.64 t/s, tg_3s =  54.08 t/s
9.09.489.807 I slot print_timing: id  2 | task 21233 | n_decoded =   6574, tg =  54.62 t/s, tg_3s =  53.70 t/s
9.12.498.191 I slot print_timing: id  2 | task 21233 | n_decoded =   6737, tg =  54.60 t/s, tg_3s =  54.18 t/s
9.15.505.351 I slot print_timing: id  2 | task 21233 | n_decoded =   6899, tg =  54.59 t/s, tg_3s =  53.87 t/s
9.18.511.309 I slot print_timing: id  2 | task 21233 | n_decoded =   7061, tg =  54.57 t/s, tg_3s =  53.89 t/s
9.21.522.615 I slot print_timing: id  2 | task 21233 | n_decoded =   7223, tg =  54.55 t/s, tg_3s =  53.80 t/s
9.24.540.067 I slot print_timing: id  2 | task 21233 | n_decoded =   7385, tg =  54.53 t/s, tg_3s =  53.69 t/s
9.27.555.183 I slot print_timing: id  2 | task 21233 | n_decoded =   7547, tg =  54.52 t/s, tg_3s =  53.73 t/s
9.30.556.389 I slot print_timing: id  2 | task 21233 | n_decoded =   7708, tg =  54.50 t/s, tg_3s =  53.65 t/s
9.33.573.115 I slot print_timing: id  2 | task 21233 | n_decoded =   7870, tg =  54.48 t/s, tg_3s =  53.70 t/s
9.36.586.540 I slot print_timing: id  2 | task 21233 | n_decoded =   8032, tg =  54.47 t/s, tg_3s =  53.76 t/s
9.39.569.354 I slot print_timing: id  2 | task 21233 | prompt eval time =     697.16 ms /   147 tokens (    4.74 ms per token,   210.86 tokens per second)
9.39.569.358 I slot print_timing: id  2 | task 21233 |        eval time =  150449.36 ms /  8192 tokens (   18.37 ms per token,    54.45 tokens per second)
