0.00.420.935 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.537.931 I srv    load_model: loading model 'Youssofal/Qwen3.6-27B-Abliterated-Heretic-Uncensored-GGUF:Q3_K_M'
0.28.080.434 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.28.100.415 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.28.100.519 I srv  llama_server: model loaded
0.28.100.522 I srv  llama_server: listening on http://127.0.0.1:8080
0.29.925.385 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.09.273.699 I slot print_timing: id  3 | task 0 | n_decoded =   1370, tg =  34.97 t/s, tg_3s =  35.03 t/s
1.12.290.552 I slot print_timing: id  3 | task 0 | n_decoded =   1476, tg =  34.98 t/s, tg_3s =  35.14 t/s
1.15.310.372 I slot print_timing: id  3 | task 0 | n_decoded =   1583, tg =  35.01 t/s, tg_3s =  35.43 t/s
1.18.311.355 I slot print_timing: id  3 | task 0 | n_decoded =   1690, tg =  35.05 t/s, tg_3s =  35.65 t/s
1.21.311.492 I slot print_timing: id  3 | task 0 | n_decoded =   1788, tg =  34.91 t/s, tg_3s =  32.67 t/s
1.21.877.291 I slot print_timing: id  3 | task 0 | prompt eval time =     175.11 ms /    34 tokens (    5.15 ms per token,   194.16 tokens per second)
1.21.877.296 I slot print_timing: id  3 | task 0 |        eval time =   51776.59 ms /  1807 tokens (   28.65 ms per token,    34.90 tokens per second)
1.21.877.296 I slot print_timing: id  3 | task 0 |       total time =   51951.70 ms /  1841 tokens
1.21.877.300 I slot print_timing: id  3 | task 0 |    graphs reused =       1799
1.21.877.397 I slot      release: id  3 | task 0 | stop processing: n_tokens = 1840, truncated = 0
1.21.903.142 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = -1
1.21.903.184 I slot launch_slot_: id  2 | task 1809 | processing task, is_child = 0
1.25.314.063 I slot print_timing: id  2 | task 1809 | n_decoded =    108, tg =  35.73 t/s, tg_3s =  35.73 t/s
1.28.341.212 I slot print_timing: id  2 | task 1809 | n_decoded =    215, tg =  35.54 t/s, tg_3s =  35.35 t/s
1.31.359.807 I slot print_timing: id  2 | task 1809 | n_decoded =    321, tg =  35.40 t/s, tg_3s =  35.12 t/s
1.34.377.659 I slot print_timing: id  2 | task 1809 | n_decoded =    428, tg =  35.41 t/s, tg_3s =  35.46 t/s
1.37.382.602 I slot print_timing: id  2 | task 1809 | n_decoded =    533, tg =  35.32 t/s, tg_3s =  34.94 t/s
1.40.405.575 I slot print_timing: id  2 | task 1809 | n_decoded =    639, tg =  35.28 t/s, tg_3s =  35.06 t/s
1.43.421.411 I slot print_timing: id  2 | task 1809 | n_decoded =    747, tg =  35.35 t/s, tg_3s =  35.81 t/s
1.46.427.349 I slot print_timing: id  2 | task 1809 | n_decoded =    852, tg =  35.30 t/s, tg_3s =  34.93 t/s
1.49.450.490 I slot print_timing: id  2 | task 1809 | n_decoded =    958, tg =  35.27 t/s, tg_3s =  35.06 t/s
1.52.450.961 I slot print_timing: id  2 | task 1809 | n_decoded =   1064, tg =  35.28 t/s, tg_3s =  35.33 t/s
1.55.451.691 I slot print_timing: id  2 | task 1809 | n_decoded =   1169, tg =  35.25 t/s, tg_3s =  34.99 t/s
1.58.471.219 I slot print_timing: id  2 | task 1809 | n_decoded =   1274, tg =  35.21 t/s, tg_3s =  34.77 t/s
2.01.472.732 I slot print_timing: id  2 | task 1809 | n_decoded =   1379, tg =  35.20 t/s, tg_3s =  34.98 t/s
2.04.483.395 I slot print_timing: id  2 | task 1809 | n_decoded =   1485, tg =  35.20 t/s, tg_3s =  35.21 t/s
2.07.488.691 I slot print_timing: id  2 | task 1809 | n_decoded =   1592, tg =  35.22 t/s, tg_3s =  35.60 t/s
2.10.501.876 I slot print_timing: id  2 | task 1809 | n_decoded =   1699, tg =  35.24 t/s, tg_3s =  35.51 t/s
2.13.513.420 I slot print_timing: id  2 | task 1809 | n_decoded =   1805, tg =  35.24 t/s, tg_3s =  35.20 t/s
2.16.518.609 I slot print_timing: id  2 | task 1809 | n_decoded =   1910, tg =  35.22 t/s, tg_3s =  34.94 t/s
2.19.526.267 I slot print_timing: id  2 | task 1809 | n_decoded =   2017, tg =  35.24 t/s, tg_3s =  35.58 t/s
2.22.544.576 I slot print_timing: id  2 | task 1809 | n_decoded =   2122, tg =  35.22 t/s, tg_3s =  34.79 t/s
2.25.555.608 I slot print_timing: id  2 | task 1809 | n_decoded =   2228, tg =  35.22 t/s, tg_3s =  35.20 t/s
2.28.581.126 I slot print_timing: id  2 | task 1809 | n_decoded =   2333, tg =  35.19 t/s, tg_3s =  34.70 t/s
2.31.581.970 I slot print_timing: id  2 | task 1809 | n_decoded =   2439, tg =  35.20 t/s, tg_3s =  35.32 t/s
2.34.594.585 I slot print_timing: id  2 | task 1809 | n_decoded =   2544, tg =  35.19 t/s, tg_3s =  34.85 t/s
2.37.611.278 I slot print_timing: id  2 | task 1809 | n_decoded =   2649, tg =  35.17 t/s, tg_3s =  34.81 t/s
2.40.634.636 I slot print_timing: id  2 | task 1809 | n_decoded =   2756, tg =  35.18 t/s, tg_3s =  35.39 t/s
2.43.648.357 I slot print_timing: id  2 | task 1809 | n_decoded =   2860, tg =  35.15 t/s, tg_3s =  34.51 t/s
2.46.669.331 I slot print_timing: id  2 | task 1809 | n_decoded =   2965, tg =  35.14 t/s, tg_3s =  34.76 t/s
2.49.686.211 I slot print_timing: id  2 | task 1809 | n_decoded =   3071, tg =  35.14 t/s, tg_3s =  35.14 t/s
2.52.708.770 I slot print_timing: id  2 | task 1809 | n_decoded =   3175, tg =  35.11 t/s, tg_3s =  34.41 t/s
2.55.731.713 I slot print_timing: id  2 | task 1809 | n_decoded =   3280, tg =  35.10 t/s, tg_3s =  34.73 t/s
2.58.752.933 I slot print_timing: id  2 | task 1809 | n_decoded =   3386, tg =  35.10 t/s, tg_3s =  35.09 t/s
3.01.770.718 I slot print_timing: id  2 | task 1809 | n_decoded =   3490, tg =  35.08 t/s, tg_3s =  34.46 t/s
3.04.797.542 I slot print_timing: id  2 | task 1809 | n_decoded =   3594, tg =  35.06 t/s, tg_3s =  34.36 t/s
3.07.819.508 I slot print_timing: id  2 | task 1809 | n_decoded =   3700, tg =  35.06 t/s, tg_3s =  35.08 t/s
3.10.835.801 I slot print_timing: id  2 | task 1809 | n_decoded =   3804, tg =  35.05 t/s, tg_3s =  34.48 t/s
3.13.842.091 I slot print_timing: id  2 | task 1809 | n_decoded =   3907, tg =  35.02 t/s, tg_3s =  34.26 t/s
3.16.849.540 I slot print_timing: id  2 | task 1809 | n_decoded =   4012, tg =  35.02 t/s, tg_3s =  34.91 t/s
3.19.865.864 I slot print_timing: id  2 | task 1809 | n_decoded =   4116, tg =  35.01 t/s, tg_3s =  34.48 t/s
3.22.870.239 I slot print_timing: id  2 | task 1809 | n_decoded =   4221, tg =  35.01 t/s, tg_3s =  34.95 t/s
3.25.882.897 I slot print_timing: id  2 | task 1809 | n_decoded =   4326, tg =  35.00 t/s, tg_3s =  34.85 t/s
3.28.894.080 I slot print_timing: id  2 | task 1809 | n_decoded =   4428, tg =  34.98 t/s, tg_3s =  33.87 t/s
3.31.901.169 I slot print_timing: id  2 | task 1809 | n_decoded =   4533, tg =  34.97 t/s, tg_3s =  34.92 t/s
3.34.914.591 I slot print_timing: id  2 | task 1809 | n_decoded =   4638, tg =  34.97 t/s, tg_3s =  34.84 t/s
3.37.933.389 I slot print_timing: id  2 | task 1809 | n_decoded =   4743, tg =  34.97 t/s, tg_3s =  34.78 t/s
3.40.934.299 I slot print_timing: id  2 | task 1809 | n_decoded =   4846, tg =  34.95 t/s, tg_3s =  34.32 t/s
3.43.957.756 I slot print_timing: id  2 | task 1809 | n_decoded =   4951, tg =  34.95 t/s, tg_3s =  34.73 t/s
3.46.958.854 I slot print_timing: id  2 | task 1809 | n_decoded =   5054, tg =  34.94 t/s, tg_3s =  34.32 t/s
3.49.967.994 I slot print_timing: id  2 | task 1809 | n_decoded =   5159, tg =  34.93 t/s, tg_3s =  34.89 t/s
3.52.985.882 I slot print_timing: id  2 | task 1809 | n_decoded =   5262, tg =  34.92 t/s, tg_3s =  34.13 t/s
3.55.987.792 I slot print_timing: id  2 | task 1809 | n_decoded =   5365, tg =  34.91 t/s, tg_3s =  34.31 t/s
3.59.005.377 I slot print_timing: id  2 | task 1809 | n_decoded =   5470, tg =  34.90 t/s, tg_3s =  34.80 t/s
4.02.008.033 I slot print_timing: id  2 | task 1809 | n_decoded =   5574, tg =  34.90 t/s, tg_3s =  34.64 t/s
4.05.030.243 I slot print_timing: id  2 | task 1809 | n_decoded =   5679, tg =  34.90 t/s, tg_3s =  34.74 t/s
4.08.037.121 I slot print_timing: id  2 | task 1809 | n_decoded =   5782, tg =  34.88 t/s, tg_3s =  34.25 t/s
4.11.042.647 I slot print_timing: id  2 | task 1809 | n_decoded =   5886, tg =  34.88 t/s, tg_3s =  34.60 t/s
4.14.067.535 I slot print_timing: id  2 | task 1809 | n_decoded =   5991, tg =  34.88 t/s, tg_3s =  34.71 t/s
4.17.078.124 I slot print_timing: id  2 | task 1809 | n_decoded =   6094, tg =  34.87 t/s, tg_3s =  34.21 t/s
4.20.104.281 I slot print_timing: id  2 | task 1809 | n_decoded =   6199, tg =  34.86 t/s, tg_3s =  34.70 t/s
4.23.126.941 I slot print_timing: id  2 | task 1809 | n_decoded =   6304, tg =  34.86 t/s, tg_3s =  34.74 t/s
4.26.137.550 I slot print_timing: id  2 | task 1809 | n_decoded =   6408, tg =  34.86 t/s, tg_3s =  34.54 t/s
4.29.146.612 I slot print_timing: id  2 | task 1809 | n_decoded =   6512, tg =  34.85 t/s, tg_3s =  34.56 t/s
4.32.171.719 I slot print_timing: id  2 | task 1809 | n_decoded =   6617, tg =  34.85 t/s, tg_3s =  34.71 t/s
4.35.194.925 I slot print_timing: id  2 | task 1809 | n_decoded =   6719, tg =  34.83 t/s, tg_3s =  33.74 t/s
4.38.212.528 I slot print_timing: id  2 | task 1809 | n_decoded =   6822, tg =  34.82 t/s, tg_3s =  34.13 t/s
4.41.225.991 I slot print_timing: id  2 | task 1809 | n_decoded =   6926, tg =  34.82 t/s, tg_3s =  34.51 t/s
4.44.226.977 I slot print_timing: id  2 | task 1809 | n_decoded =   7029, tg =  34.81 t/s, tg_3s =  34.32 t/s
4.47.249.972 I slot print_timing: id  2 | task 1809 | n_decoded =   7132, tg =  34.80 t/s, tg_3s =  34.07 t/s
4.50.276.965 I slot print_timing: id  2 | task 1809 | n_decoded =   7236, tg =  34.79 t/s, tg_3s =  34.36 t/s
4.53.280.318 I slot print_timing: id  2 | task 1809 | n_decoded =   7338, tg =  34.78 t/s, tg_3s =  33.96 t/s
4.56.292.706 I slot print_timing: id  2 | task 1809 | n_decoded =   7442, tg =  34.78 t/s, tg_3s =  34.52 t/s
4.59.311.992 I slot print_timing: id  2 | task 1809 | n_decoded =   7546, tg =  34.77 t/s, tg_3s =  34.45 t/s
5.02.321.156 I slot print_timing: id  2 | task 1809 | n_decoded =   7648, tg =  34.76 t/s, tg_3s =  33.90 t/s
5.05.338.264 I slot print_timing: id  2 | task 1809 | n_decoded =   7752, tg =  34.76 t/s, tg_3s =  34.47 t/s
5.08.351.987 I slot print_timing: id  2 | task 1809 | n_decoded =   7856, tg =  34.75 t/s, tg_3s =  34.51 t/s
5.11.370.751 I slot print_timing: id  2 | task 1809 | n_decoded =   7960, tg =  34.75 t/s, tg_3s =  34.45 t/s
5.14.402.121 I slot print_timing: id  2 | task 1809 | n_decoded =   8064, tg =  34.74 t/s, tg_3s =  34.31 t/s
5.17.404.892 I slot print_timing: id  2 | task 1809 | n_decoded =   8166, tg =  34.73 t/s, tg_3s =  33.97 t/s
5.18.158.475 I slot print_timing: id  2 | task 1809 | prompt eval time =     249.34 ms /   248 tokens (    1.01 ms per token,   994.64 tokens per second)
5.18.158.478 I slot print_timing: id  2 | task 1809 |        eval time =  235867.14 ms /  8192 tokens (   28.79 ms per token,    34.73 tokens per second)
5.18.158.478 I slot print_timing: id  2 | task 1809 |       total time =  236116.47 ms /  8440 tokens
5.18.158.479 I slot print_timing: id  2 | task 1809 |    graphs reused =       9957
5.18.158.498 I slot      release: id  2 | task 1809 | stop processing: n_tokens = 8439, truncated = 0
5.18.184.737 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = -1
5.18.184.780 I slot launch_slot_: id  1 | task 10003 | processing task, is_child = 0
5.21.814.055 I slot print_timing: id  1 | task 10003 | n_decoded =    107, tg =  35.59 t/s, tg_3s =  35.59 t/s
5.24.815.137 I slot print_timing: id  1 | task 10003 | n_decoded =    214, tg =  35.62 t/s, tg_3s =  35.65 t/s
5.27.824.526 I slot print_timing: id  1 | task 10003 | n_decoded =    321, tg =  35.60 t/s, tg_3s =  35.56 t/s
5.30.832.247 I slot print_timing: id  1 | task 10003 | n_decoded =    428, tg =  35.59 t/s, tg_3s =  35.58 t/s
5.33.843.782 I slot print_timing: id  1 | task 10003 | n_decoded =    533, tg =  35.45 t/s, tg_3s =  34.87 t/s
5.36.869.539 I slot print_timing: id  1 | task 10003 | n_decoded =    640, tg =  35.43 t/s, tg_3s =  35.36 t/s
5.39.876.535 I slot print_timing: id  1 | task 10003 | n_decoded =    747, tg =  35.46 t/s, tg_3s =  35.58 t/s
5.42.883.246 I slot print_timing: id  1 | task 10003 | n_decoded =    851, tg =  35.35 t/s, tg_3s =  34.59 t/s
5.45.905.480 I slot print_timing: id  1 | task 10003 | n_decoded =    957, tg =  35.32 t/s, tg_3s =  35.07 t/s
5.48.931.127 I slot print_timing: id  1 | task 10003 | n_decoded =   1065, tg =  35.35 t/s, tg_3s =  35.69 t/s
5.51.947.572 I slot print_timing: id  1 | task 10003 | n_decoded =   1171, tg =  35.34 t/s, tg_3s =  35.14 t/s
5.54.961.078 I slot print_timing: id  1 | task 10003 | n_decoded =   1278, tg =  35.35 t/s, tg_3s =  35.51 t/s
5.57.964.046 I slot print_timing: id  1 | task 10003 | n_decoded =   1383, tg =  35.32 t/s, tg_3s =  34.97 t/s
6.00.985.600 I slot print_timing: id  1 | task 10003 | n_decoded =   1489, tg =  35.30 t/s, tg_3s =  35.08 t/s
6.03.999.700 I slot print_timing: id  1 | task 10003 | n_decoded =   1594, tg =  35.27 t/s, tg_3s =  34.84 t/s
6.07.013.245 I slot print_timing: id  1 | task 10003 | n_decoded =   1699, tg =  35.25 t/s, tg_3s =  34.84 t/s
6.10.013.683 I slot print_timing: id  1 | task 10003 | n_decoded =   1805, tg =  35.25 t/s, tg_3s =  35.33 t/s
6.13.036.377 I slot print_timing: id  1 | task 10003 | n_decoded =   1910, tg =  35.22 t/s, tg_3s =  34.74 t/s
6.16.041.844 I slot print_timing: id  1 | task 10003 | n_decoded =   2015, tg =  35.21 t/s, tg_3s =  34.94 t/s
6.19.049.074 I slot print_timing: id  1 | task 10003 | n_decoded =   2122, tg =  35.23 t/s, tg_3s =  35.58 t/s
6.22.061.555 I slot print_timing: id  1 | task 10003 | n_decoded =   2229, tg =  35.24 t/s, tg_3s =  35.52 t/s
6.25.085.575 I slot print_timing: id  1 | task 10003 | n_decoded =   2336, tg =  35.25 t/s, tg_3s =  35.38 t/s
6.28.099.732 I slot print_timing: id  1 | task 10003 | n_decoded =   2443, tg =  35.26 t/s, tg_3s =  35.50 t/s
6.31.112.147 I slot print_timing: id  1 | task 10003 | n_decoded =   2550, tg =  35.27 t/s, tg_3s =  35.52 t/s
6.34.128.101 I slot print_timing: id  1 | task 10003 | n_decoded =   2655, tg =  35.25 t/s, tg_3s =  34.81 t/s
6.37.151.702 I slot print_timing: id  1 | task 10003 | n_decoded =   2762, tg =  35.25 t/s, tg_3s =  35.39 t/s
6.40.178.630 I slot print_timing: id  1 | task 10003 | n_decoded =   2868, tg =  35.25 t/s, tg_3s =  35.02 t/s
6.43.189.760 I slot print_timing: id  1 | task 10003 | n_decoded =   2974, tg =  35.24 t/s, tg_3s =  35.20 t/s
6.46.195.281 I slot print_timing: id  1 | task 10003 | n_decoded =   3078, tg =  35.22 t/s, tg_3s =  34.60 t/s
6.49.209.213 I slot print_timing: id  1 | task 10003 | n_decoded =   3184, tg =  35.22 t/s, tg_3s =  35.17 t/s
6.52.222.121 I slot print_timing: id  1 | task 10003 | n_decoded =   3290, tg =  35.22 t/s, tg_3s =  35.18 t/s
6.55.223.645 I slot print_timing: id  1 | task 10003 | n_decoded =   3394, tg =  35.20 t/s, tg_3s =  34.65 t/s
6.58.245.149 I slot print_timing: id  1 | task 10003 | n_decoded =   3500, tg =  35.20 t/s, tg_3s =  35.08 t/s
7.01.260.842 I slot print_timing: id  1 | task 10003 | n_decoded =   3606, tg =  35.20 t/s, tg_3s =  35.15 t/s
7.04.274.391 I slot print_timing: id  1 | task 10003 | n_decoded =   3712, tg =  35.20 t/s, tg_3s =  35.17 t/s
7.07.284.258 I slot print_timing: id  1 | task 10003 | n_decoded =   3818, tg =  35.20 t/s, tg_3s =  35.22 t/s
7.10.295.012 I slot print_timing: id  1 | task 10003 | n_decoded =   3924, tg =  35.20 t/s, tg_3s =  35.21 t/s
7.13.306.767 I slot print_timing: id  1 | task 10003 | n_decoded =   4028, tg =  35.18 t/s, tg_3s =  34.53 t/s
7.16.312.020 I slot print_timing: id  1 | task 10003 | n_decoded =   4133, tg =  35.17 t/s, tg_3s =  34.94 t/s
7.19.332.070 I slot print_timing: id  1 | task 10003 | n_decoded =   4238, tg =  35.16 t/s, tg_3s =  34.77 t/s
7.22.336.105 I slot print_timing: id  1 | task 10003 | n_decoded =   4343, tg =  35.16 t/s, tg_3s =  34.95 t/s
7.25.305.450 I slot print_timing: id  1 | task 10003 | prompt eval time =     411.20 ms /   166 tokens (    2.48 ms per token,   403.69 tokens per second)
7.25.305.453 I slot print_timing: id  1 | task 10003 |        eval time =  126497.52 ms /  4446 tokens (   28.45 ms per token,    35.15 tokens per second)
7.25.305.454 I slot print_timing: id  1 | task 10003 |       total time =  126908.73 ms /  4612 tokens
7.25.305.454 I slot print_timing: id  1 | task 10003 |    graphs reused =      14383
7.25.305.470 I slot      release: id  1 | task 10003 | stop processing: n_tokens = 4611, truncated = 0
7.25.330.124 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
7.25.330.159 I slot launch_slot_: id  0 | task 14451 | processing task, is_child = 0
7.28.703.396 I slot print_timing: id  0 | task 14451 | n_decoded =    107, tg =  35.59 t/s, tg_3s =  35.59 t/s
7.31.726.219 I slot print_timing: id  0 | task 14451 | n_decoded =    214, tg =  35.50 t/s, tg_3s =  35.40 t/s
7.34.731.904 I slot print_timing: id  0 | task 14451 | n_decoded =    319, tg =  35.31 t/s, tg_3s =  34.93 t/s
7.37.740.982 I slot print_timing: id  0 | task 14451 | n_decoded =    426, tg =  35.37 t/s, tg_3s =  35.56 t/s
7.40.746.803 I slot print_timing: id  0 | task 14451 | n_decoded =    532, tg =  35.35 t/s, tg_3s =  35.26 t/s
7.43.760.981 I slot print_timing: id  0 | task 14451 | n_decoded =    638, tg =  35.32 t/s, tg_3s =  35.17 t/s
7.46.768.057 I slot print_timing: id  0 | task 14451 | n_decoded =    743, tg =  35.26 t/s, tg_3s =  34.92 t/s
7.49.790.022 I slot print_timing: id  0 | task 14451 | n_decoded =    850, tg =  35.28 t/s, tg_3s =  35.41 t/s
7.52.792.989 I slot print_timing: id  0 | task 14451 | n_decoded =    955, tg =  35.25 t/s, tg_3s =  34.97 t/s
7.55.815.938 I slot print_timing: id  0 | task 14451 | n_decoded =   1063, tg =  35.29 t/s, tg_3s =  35.73 t/s
7.58.823.854 I slot print_timing: id  0 | task 14451 | n_decoded =   1169, tg =  35.29 t/s, tg_3s =  35.24 t/s
8.01.827.446 I slot print_timing: id  0 | task 14451 | n_decoded =   1274, tg =  35.26 t/s, tg_3s =  34.96 t/s
8.04.833.332 I slot print_timing: id  0 | task 14451 | n_decoded =   1381, tg =  35.29 t/s, tg_3s =  35.60 t/s
8.07.838.627 I slot print_timing: id  0 | task 14451 | n_decoded =   1488, tg =  35.31 t/s, tg_3s =  35.60 t/s
8.10.857.264 I slot print_timing: id  0 | task 14451 | n_decoded =   1595, tg =  35.32 t/s, tg_3s =  35.45 t/s
8.13.883.649 I slot print_timing: id  0 | task 14451 | n_decoded =   1703, tg =  35.34 t/s, tg_3s =  35.69 t/s
8.16.893.424 I slot print_timing: id  0 | task 14451 | n_decoded =   1808, tg =  35.32 t/s, tg_3s =  34.89 t/s
8.19.898.194 I slot print_timing: id  0 | task 14451 | n_decoded =   1915, tg =  35.33 t/s, tg_3s =  35.61 t/s
8.22.914.929 I slot print_timing: id  0 | task 14451 | n_decoded =   2022, tg =  35.34 t/s, tg_3s =  35.47 t/s
8.25.921.869 I slot print_timing: id  0 | task 14451 | n_decoded =   2129, tg =  35.35 t/s, tg_3s =  35.58 t/s
8.28.928.709 I slot print_timing: id  0 | task 14451 | n_decoded =   2236, tg =  35.36 t/s, tg_3s =  35.59 t/s
8.31.940.121 I slot print_timing: id  0 | task 14451 | n_decoded =   2343, tg =  35.37 t/s, tg_3s =  35.53 t/s
8.34.947.439 I slot print_timing: id  0 | task 14451 | n_decoded =   2450, tg =  35.38 t/s, tg_3s =  35.58 t/s
8.37.961.260 I slot print_timing: id  0 | task 14451 | n_decoded =   2557, tg =  35.38 t/s, tg_3s =  35.50 t/s
8.40.974.258 I slot print_timing: id  0 | task 14451 | n_decoded =   2664, tg =  35.39 t/s, tg_3s =  35.51 t/s
8.43.993.686 I slot print_timing: id  0 | task 14451 | n_decoded =   2769, tg =  35.37 t/s, tg_3s =  34.77 t/s
8.47.019.892 I slot print_timing: id  0 | task 14451 | n_decoded =   2876, tg =  35.37 t/s, tg_3s =  35.36 t/s
8.50.022.346 I slot print_timing: id  0 | task 14451 | n_decoded =   2982, tg =  35.36 t/s, tg_3s =  35.30 t/s
8.53.024.314 I slot print_timing: id  0 | task 14451 | n_decoded =   3088, tg =  35.36 t/s, tg_3s =  35.31 t/s
8.56.051.188 I slot print_timing: id  0 | task 14451 | n_decoded =   3193, tg =  35.34 t/s, tg_3s =  34.69 t/s
8.59.076.377 I slot print_timing: id  0 | task 14451 | n_decoded =   3298, tg =  35.32 t/s, tg_3s =  34.71 t/s
9.02.077.794 I slot print_timing: id  0 | task 14451 | n_decoded =   3403, tg =  35.31 t/s, tg_3s =  34.98 t/s
9.05.083.638 I slot print_timing: id  0 | task 14451 | n_decoded =   3506, tg =  35.28 t/s, tg_3s =  34.27 t/s
9.05.524.543 I slot print_timing: id  0 | task 14451 | prompt eval time =     159.91 ms /    38 tokens (    4.21 ms per token,   237.64 tokens per second)
9.05.524.546 I slot print_timing: id  0 | task 14451 |        eval time =   99827.19 ms /  3521 tokens (   28.35 ms per token,    35.27 tokens per second)
9.05.524.546 I slot print_timing: id  0 | task 14451 |       total time =   99987.10 ms /  3559 tokens
9.05.524.547 I slot print_timing: id  0 | task 14451 |    graphs reused =      17889
9.05.524.559 I slot      release: id  0 | task 14451 | stop processing: n_tokens = 3558, truncated = 0
9.05.549.127 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 30884144513
9.05.549.179 I slot launch_slot_: id  3 | task 17974 | processing task, is_child = 0
9.08.910.900 I slot print_timing: id  3 | task 17974 | n_decoded =    108, tg =  35.88 t/s, tg_3s =  35.88 t/s
9.11.911.325 I slot print_timing: id  3 | task 17974 | n_decoded =    215, tg =  35.77 t/s, tg_3s =  35.66 t/s
9.14.921.940 I slot print_timing: id  3 | task 17974 | n_decoded =    322, tg =  35.69 t/s, tg_3s =  35.54 t/s
9.17.933.391 I slot print_timing: id  3 | task 17974 | n_decoded =    428, tg =  35.57 t/s, tg_3s =  35.20 t/s
9.20.944.448 I slot print_timing: id  3 | task 17974 | n_decoded =    533, tg =  35.43 t/s, tg_3s =  34.87 t/s
9.23.946.618 I slot print_timing: id  3 | task 17974 | n_decoded =    639, tg =  35.41 t/s, tg_3s =  35.31 t/s
9.26.947.256 I slot print_timing: id  3 | task 17974 | n_decoded =    746, tg =  35.45 t/s, tg_3s =  35.66 t/s
9.29.960.761 I slot print_timing: id  3 | task 17974 | n_decoded =    853, tg =  35.45 t/s, tg_3s =  35.51 t/s
9.32.977.232 I slot print_timing: id  3 | task 17974 | n_decoded =    961, tg =  35.49 t/s, tg_3s =  35.80 t/s
9.36.004.706 I slot print_timing: id  3 | task 17974 | n_decoded =   1067, tg =  35.44 t/s, tg_3s =  35.01 t/s
9.39.011.562 I slot print_timing: id  3 | task 17974 | n_decoded =   1174, tg =  35.46 t/s, tg_3s =  35.59 t/s
9.42.036.834 I slot print_timing: id  3 | task 17974 | n_decoded =   1282, tg =  35.48 t/s, tg_3s =  35.70 t/s
9.45.040.192 I slot print_timing: id  3 | task 17974 | n_decoded =   1388, tg =  35.46 t/s, tg_3s =  35.29 t/s
9.48.575.004 I slot print_timing: id  3 | task 17974 | n_decoded =   1481, tg =  34.70 t/s, tg_3s =  26.31 t/s
9.51.601.608 I slot print_timing: id  3 | task 17974 | n_decoded =   1589, tg =  34.77 t/s, tg_3s =  35.68 t/s
9.54.616.320 I slot print_timing: id  3 | task 17974 | n_decoded =   1693, tg =  34.75 t/s, tg_3s =  34.50 t/s
9.57.628.782 I slot print_timing: id  3 | task 17974 | n_decoded =   1800, tg =  34.80 t/s, tg_3s =  35.52 t/s
