0.00.257.983 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.379.638 I srv    load_model: loading model 'unsloth/Qwen3.6-35B-A3B-GGUF:UD-Q4_K_XL'
0.01.006.123 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.28.100.019 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.28.114.511 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.28.114.538 I srv  llama_server: model loaded
0.28.114.541 I srv  llama_server: listening on http://127.0.0.1:8080
0.30.053.654 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
1.12.760.497 I slot print_timing: id  3 | task 0 | n_decoded =   2325, tg =  55.22 t/s, tg_3s =  55.29 t/s
1.12.834.163 I slot print_timing: id  3 | task 0 | prompt eval time =     601.10 ms /    55 tokens (   10.93 ms per token,    91.50 tokens per second)
1.12.834.166 I slot print_timing: id  3 | task 0 |        eval time =   42179.32 ms /  2329 tokens (   18.11 ms per token,    55.22 tokens per second)
1.12.834.167 I slot print_timing: id  3 | task 0 |       total time =   42780.42 ms /  2384 tokens
1.12.834.171 I slot print_timing: id  3 | task 0 |    graphs reused =       2319
1.12.834.202 I slot      release: id  3 | task 0 | stop processing: n_tokens = 2383, truncated = 0
1.12.859.428 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = -1
1.12.859.464 I slot launch_slot_: id  2 | task 2332 | processing task, is_child = 0
1.16.979.317 I slot print_timing: id  2 | task 2332 | n_decoded =    167, tg =  55.42 t/s, tg_3s =  55.42 t/s
1.19.996.842 I slot print_timing: id  2 | task 2332 | n_decoded =    334, tg =  55.38 t/s, tg_3s =  55.34 t/s
1.23.010.509 I slot print_timing: id  2 | task 2332 | n_decoded =    501, tg =  55.39 t/s, tg_3s =  55.41 t/s
1.26.013.230 I slot print_timing: id  2 | task 2332 | n_decoded =    667, tg =  55.37 t/s, tg_3s =  55.28 t/s
1.29.024.518 I slot print_timing: id  2 | task 2332 | n_decoded =    833, tg =  55.32 t/s, tg_3s =  55.13 t/s
1.32.034.381 I slot print_timing: id  2 | task 2332 | n_decoded =   1000, tg =  55.35 t/s, tg_3s =  55.48 t/s
1.35.038.552 I slot print_timing: id  2 | task 2332 | n_decoded =   1166, tg =  55.33 t/s, tg_3s =  55.26 t/s
1.38.041.783 I slot print_timing: id  2 | task 2332 | n_decoded =   1332, tg =  55.33 t/s, tg_3s =  55.27 t/s
1.41.042.039 I slot print_timing: id  2 | task 2332 | n_decoded =   1498, tg =  55.33 t/s, tg_3s =  55.33 t/s
1.44.043.869 I slot print_timing: id  2 | task 2332 | n_decoded =   1664, tg =  55.32 t/s, tg_3s =  55.30 t/s
1.47.054.875 I slot print_timing: id  2 | task 2332 | n_decoded =   1830, tg =  55.31 t/s, tg_3s =  55.13 t/s
1.50.060.993 I slot print_timing: id  2 | task 2332 | n_decoded =   1996, tg =  55.30 t/s, tg_3s =  55.22 t/s
1.53.061.650 I slot print_timing: id  2 | task 2332 | n_decoded =   2161, tg =  55.27 t/s, tg_3s =  54.99 t/s
1.56.078.311 I slot print_timing: id  2 | task 2332 | n_decoded =   2327, tg =  55.26 t/s, tg_3s =  55.03 t/s
1.59.079.394 I slot print_timing: id  2 | task 2332 | n_decoded =   2493, tg =  55.26 t/s, tg_3s =  55.31 t/s
2.02.095.126 I slot print_timing: id  2 | task 2332 | n_decoded =   2659, tg =  55.25 t/s, tg_3s =  55.04 t/s
2.05.099.054 I slot print_timing: id  2 | task 2332 | n_decoded =   2824, tg =  55.23 t/s, tg_3s =  54.93 t/s
2.08.113.626 I slot print_timing: id  2 | task 2332 | n_decoded =   2990, tg =  55.22 t/s, tg_3s =  55.07 t/s
2.11.129.588 I slot print_timing: id  2 | task 2332 | n_decoded =   3156, tg =  55.21 t/s, tg_3s =  55.04 t/s
2.14.141.384 I slot print_timing: id  2 | task 2332 | n_decoded =   3321, tg =  55.19 t/s, tg_3s =  54.78 t/s
2.17.145.132 I slot print_timing: id  2 | task 2332 | n_decoded =   3486, tg =  55.18 t/s, tg_3s =  54.93 t/s
2.20.153.199 I slot print_timing: id  2 | task 2332 | n_decoded =   3651, tg =  55.16 t/s, tg_3s =  54.85 t/s
2.23.155.121 I slot print_timing: id  2 | task 2332 | n_decoded =   3816, tg =  55.15 t/s, tg_3s =  54.96 t/s
2.26.172.211 I slot print_timing: id  2 | task 2332 | n_decoded =   3981, tg =  55.13 t/s, tg_3s =  54.69 t/s
2.29.187.161 I slot print_timing: id  2 | task 2332 | n_decoded =   4146, tg =  55.12 t/s, tg_3s =  54.73 t/s
2.32.198.845 I slot print_timing: id  2 | task 2332 | n_decoded =   4311, tg =  55.10 t/s, tg_3s =  54.79 t/s
2.35.214.768 I slot print_timing: id  2 | task 2332 | n_decoded =   4476, tg =  55.09 t/s, tg_3s =  54.71 t/s
2.38.227.523 I slot print_timing: id  2 | task 2332 | n_decoded =   4641, tg =  55.08 t/s, tg_3s =  54.77 t/s
2.41.233.083 I slot print_timing: id  2 | task 2332 | n_decoded =   4806, tg =  55.07 t/s, tg_3s =  54.90 t/s
2.44.235.770 I slot print_timing: id  2 | task 2332 | n_decoded =   4970, tg =  55.06 t/s, tg_3s =  54.62 t/s
2.47.237.120 I slot print_timing: id  2 | task 2332 | n_decoded =   5134, tg =  55.04 t/s, tg_3s =  54.64 t/s
2.50.251.322 I slot print_timing: id  2 | task 2332 | n_decoded =   5299, tg =  55.03 t/s, tg_3s =  54.74 t/s
2.53.264.392 I slot print_timing: id  2 | task 2332 | n_decoded =   5463, tg =  55.02 t/s, tg_3s =  54.43 t/s
2.56.271.237 I slot print_timing: id  2 | task 2332 | n_decoded =   5626, tg =  54.99 t/s, tg_3s =  54.21 t/s
2.59.286.133 I slot print_timing: id  2 | task 2332 | n_decoded =   5791, tg =  54.98 t/s, tg_3s =  54.73 t/s
3.02.292.471 I slot print_timing: id  2 | task 2332 | n_decoded =   5955, tg =  54.97 t/s, tg_3s =  54.55 t/s
3.05.300.815 I slot print_timing: id  2 | task 2332 | n_decoded =   6119, tg =  54.96 t/s, tg_3s =  54.52 t/s
3.08.313.846 I slot print_timing: id  2 | task 2332 | n_decoded =   6283, tg =  54.95 t/s, tg_3s =  54.43 t/s
3.11.323.196 I slot print_timing: id  2 | task 2332 | n_decoded =   6447, tg =  54.93 t/s, tg_3s =  54.50 t/s
3.14.326.288 I slot print_timing: id  2 | task 2332 | n_decoded =   6610, tg =  54.92 t/s, tg_3s =  54.28 t/s
3.17.330.643 I slot print_timing: id  2 | task 2332 | n_decoded =   6773, tg =  54.90 t/s, tg_3s =  54.25 t/s
3.20.335.730 I slot print_timing: id  2 | task 2332 | n_decoded =   6936, tg =  54.89 t/s, tg_3s =  54.24 t/s
3.23.353.814 I slot print_timing: id  2 | task 2332 | n_decoded =   7100, tg =  54.87 t/s, tg_3s =  54.34 t/s
3.26.369.847 I slot print_timing: id  2 | task 2332 | n_decoded =   7263, tg =  54.85 t/s, tg_3s =  54.04 t/s
3.29.372.785 I slot print_timing: id  2 | task 2332 | n_decoded =   7425, tg =  54.83 t/s, tg_3s =  53.95 t/s
3.32.389.137 I slot print_timing: id  2 | task 2332 | n_decoded =   7589, tg =  54.82 t/s, tg_3s =  54.37 t/s
3.35.404.570 I slot print_timing: id  2 | task 2332 | n_decoded =   7752, tg =  54.81 t/s, tg_3s =  54.06 t/s
3.35.828.176 I slot print_timing: id  2 | task 2332 | prompt eval time =    1036.03 ms /   269 tokens (    3.85 ms per token,   259.64 tokens per second)
3.35.828.179 I slot print_timing: id  2 | task 2332 |        eval time =  141862.04 ms /  7775 tokens (   18.25 ms per token,    54.81 tokens per second)
3.35.828.180 I slot print_timing: id  2 | task 2332 |       total time =  142898.07 ms /  8044 tokens
3.35.828.180 I slot print_timing: id  2 | task 2332 |    graphs reused =      10062
3.35.828.207 I slot      release: id  2 | task 2332 | stop processing: n_tokens = 8043, truncated = 0
3.35.854.626 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.128 (> 0.100 thold), f_keep = 0.003
3.35.952.132 I slot launch_slot_: id  2 | task 10110 | processing task, is_child = 0
3.39.735.277 I slot print_timing: id  2 | task 10110 | n_decoded =    156, tg =  51.76 t/s, tg_3s =  51.76 t/s
3.42.744.935 I slot print_timing: id  2 | task 10110 | n_decoded =    316, tg =  52.46 t/s, tg_3s =  53.16 t/s
3.45.754.103 I slot print_timing: id  2 | task 10110 | n_decoded =    482, tg =  53.36 t/s, tg_3s =  55.16 t/s
3.48.758.272 I slot print_timing: id  2 | task 10110 | n_decoded =    648, tg =  53.83 t/s, tg_3s =  55.26 t/s
3.51.775.396 I slot print_timing: id  2 | task 10110 | n_decoded =    815, tg =  54.14 t/s, tg_3s =  55.35 t/s
3.54.781.471 I slot print_timing: id  2 | task 10110 | n_decoded =    981, tg =  54.32 t/s, tg_3s =  55.22 t/s
3.57.783.267 I slot print_timing: id  2 | task 10110 | n_decoded =   1147, tg =  54.46 t/s, tg_3s =  55.30 t/s
4.00.785.961 I slot print_timing: id  2 | task 10110 | n_decoded =   1313, tg =  54.56 t/s, tg_3s =  55.28 t/s
4.03.786.891 I slot print_timing: id  2 | task 10110 | n_decoded =   1479, tg =  54.64 t/s, tg_3s =  55.32 t/s
4.06.792.522 I slot print_timing: id  2 | task 10110 | n_decoded =   1645, tg =  54.70 t/s, tg_3s =  55.23 t/s
4.09.808.764 I slot print_timing: id  2 | task 10110 | n_decoded =   1812, tg =  54.76 t/s, tg_3s =  55.37 t/s
4.12.814.567 I slot print_timing: id  2 | task 10110 | n_decoded =   1978, tg =  54.80 t/s, tg_3s =  55.23 t/s
4.15.815.085 I slot print_timing: id  2 | task 10110 | n_decoded =   2143, tg =  54.82 t/s, tg_3s =  54.99 t/s
4.18.825.382 I slot print_timing: id  2 | task 10110 | n_decoded =   2309, tg =  54.84 t/s, tg_3s =  55.14 t/s
4.21.833.358 I slot print_timing: id  2 | task 10110 | n_decoded =   2469, tg =  54.73 t/s, tg_3s =  53.19 t/s
4.24.847.065 I slot print_timing: id  2 | task 10110 | n_decoded =   2629, tg =  54.63 t/s, tg_3s =  53.09 t/s
4.27.849.675 I slot print_timing: id  2 | task 10110 | n_decoded =   2794, tg =  54.65 t/s, tg_3s =  54.95 t/s
4.30.856.615 I slot print_timing: id  2 | task 10110 | n_decoded =   2959, tg =  54.66 t/s, tg_3s =  54.87 t/s
4.33.873.609 I slot print_timing: id  2 | task 10110 | n_decoded =   3125, tg =  54.68 t/s, tg_3s =  55.02 t/s
4.36.888.053 I slot print_timing: id  2 | task 10110 | n_decoded =   3290, tg =  54.68 t/s, tg_3s =  54.74 t/s
4.39.905.568 I slot print_timing: id  2 | task 10110 | n_decoded =   3456, tg =  54.70 t/s, tg_3s =  55.01 t/s
4.42.919.205 I slot print_timing: id  2 | task 10110 | n_decoded =   3622, tg =  54.71 t/s, tg_3s =  55.08 t/s
4.45.930.076 I slot print_timing: id  2 | task 10110 | n_decoded =   3787, tg =  54.72 t/s, tg_3s =  54.80 t/s
4.48.934.468 I slot print_timing: id  2 | task 10110 | n_decoded =   3952, tg =  54.73 t/s, tg_3s =  54.92 t/s
4.50.934.056 I slot print_timing: id  2 | task 10110 | prompt eval time =     768.99 ms /   166 tokens (    4.63 ms per token,   215.87 tokens per second)
4.50.934.060 I slot print_timing: id  2 | task 10110 |        eval time =   74212.89 ms /  4062 tokens (   18.27 ms per token,    54.73 tokens per second)
4.50.934.061 I slot print_timing: id  2 | task 10110 |       total time =   74981.88 ms /  4228 tokens
4.50.934.061 I slot print_timing: id  2 | task 10110 |    graphs reused =      14106
4.50.934.084 I slot      release: id  2 | task 10110 | stop processing: n_tokens = 4248, truncated = 0
4.50.959.574 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.407 (> 0.100 thold), f_keep = 0.006
4.51.065.961 I slot launch_slot_: id  2 | task 14174 | processing task, is_child = 0
4.54.527.424 I slot print_timing: id  2 | task 14174 | n_decoded =    168, tg =  55.85 t/s, tg_3s =  55.85 t/s
4.57.536.459 I slot print_timing: id  2 | task 14174 | n_decoded =    335, tg =  55.67 t/s, tg_3s =  55.50 t/s
5.00.547.258 I slot print_timing: id  2 | task 14174 | n_decoded =    502, tg =  55.60 t/s, tg_3s =  55.47 t/s
5.03.557.972 I slot print_timing: id  2 | task 14174 | n_decoded =    669, tg =  55.57 t/s, tg_3s =  55.47 t/s
5.06.566.336 I slot print_timing: id  2 | task 14174 | n_decoded =    835, tg =  55.49 t/s, tg_3s =  55.18 t/s
5.09.582.248 I slot print_timing: id  2 | task 14174 | n_decoded =   1002, tg =  55.47 t/s, tg_3s =  55.37 t/s
5.12.600.281 I slot print_timing: id  2 | task 14174 | n_decoded =   1169, tg =  55.45 t/s, tg_3s =  55.33 t/s
5.15.607.032 I slot print_timing: id  2 | task 14174 | n_decoded =   1335, tg =  55.42 t/s, tg_3s =  55.21 t/s
5.18.609.029 I slot print_timing: id  2 | task 14174 | n_decoded =   1501, tg =  55.41 t/s, tg_3s =  55.30 t/s
5.21.625.697 I slot print_timing: id  2 | task 14174 | n_decoded =   1668, tg =  55.40 t/s, tg_3s =  55.36 t/s
5.24.640.615 I slot print_timing: id  2 | task 14174 | n_decoded =   1834, tg =  55.37 t/s, tg_3s =  55.06 t/s
5.27.658.007 I slot print_timing: id  2 | task 14174 | n_decoded =   2001, tg =  55.37 t/s, tg_3s =  55.35 t/s
5.30.661.079 I slot print_timing: id  2 | task 14174 | n_decoded =   2166, tg =  55.34 t/s, tg_3s =  54.94 t/s
5.33.672.947 I slot print_timing: id  2 | task 14174 | n_decoded =   2332, tg =  55.32 t/s, tg_3s =  55.12 t/s
5.36.687.409 I slot print_timing: id  2 | task 14174 | n_decoded =   2498, tg =  55.30 t/s, tg_3s =  55.07 t/s
5.39.697.208 I slot print_timing: id  2 | task 14174 | n_decoded =   2664, tg =  55.30 t/s, tg_3s =  55.15 t/s
5.42.712.396 I slot print_timing: id  2 | task 14174 | n_decoded =   2830, tg =  55.28 t/s, tg_3s =  55.05 t/s
5.45.716.269 I slot print_timing: id  2 | task 14174 | n_decoded =   2995, tg =  55.26 t/s, tg_3s =  54.93 t/s
5.48.734.451 I slot print_timing: id  2 | task 14174 | n_decoded =   3161, tg =  55.25 t/s, tg_3s =  55.00 t/s
5.51.741.292 I slot print_timing: id  2 | task 14174 | n_decoded =   3326, tg =  55.23 t/s, tg_3s =  54.87 t/s
5.54.746.958 I slot print_timing: id  2 | task 14174 | n_decoded =   3491, tg =  55.21 t/s, tg_3s =  54.90 t/s
5.57.218.064 I slot print_timing: id  2 | task 14174 | prompt eval time =     453.29 ms /    38 tokens (   11.93 ms per token,    83.83 tokens per second)
5.57.218.068 I slot print_timing: id  2 | task 14174 |        eval time =   65698.77 ms /  3627 tokens (   18.11 ms per token,    55.21 tokens per second)
5.57.218.068 I slot print_timing: id  2 | task 14174 |       total time =   66152.06 ms /  3665 tokens
5.57.218.069 I slot print_timing: id  2 | task 14174 |    graphs reused =      17717
5.57.218.088 I slot      release: id  2 | task 14174 | stop processing: n_tokens = 3685, truncated = 0
5.57.243.801 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.375 (> 0.100 thold), f_keep = 0.007
5.57.375.496 I slot launch_slot_: id  2 | task 17803 | processing task, is_child = 0
6.00.846.502 I slot print_timing: id  2 | task 17803 | n_decoded =    168, tg =  55.91 t/s, tg_3s =  55.91 t/s
6.03.858.622 I slot print_timing: id  2 | task 17803 | n_decoded =    335, tg =  55.67 t/s, tg_3s =  55.44 t/s
6.06.865.294 I slot print_timing: id  2 | task 17803 | n_decoded =    501, tg =  55.52 t/s, tg_3s =  55.21 t/s
6.09.878.897 I slot print_timing: id  2 | task 17803 | n_decoded =    668, tg =  55.49 t/s, tg_3s =  55.42 t/s
6.12.889.012 I slot print_timing: id  2 | task 17803 | n_decoded =    835, tg =  55.49 t/s, tg_3s =  55.48 t/s
6.15.898.886 I slot print_timing: id  2 | task 17803 | n_decoded =   1001, tg =  55.43 t/s, tg_3s =  55.15 t/s
6.18.911.056 I slot print_timing: id  2 | task 17803 | n_decoded =   1168, tg =  55.44 t/s, tg_3s =  55.44 t/s
6.21.914.000 I slot print_timing: id  2 | task 17803 | n_decoded =   1334, tg =  55.42 t/s, tg_3s =  55.28 t/s
6.24.926.034 I slot print_timing: id  2 | task 17803 | n_decoded =   1500, tg =  55.38 t/s, tg_3s =  55.11 t/s
6.27.941.040 I slot print_timing: id  2 | task 17803 | n_decoded =   1667, tg =  55.38 t/s, tg_3s =  55.39 t/s
6.30.955.756 I slot print_timing: id  2 | task 17803 | n_decoded =   1833, tg =  55.35 t/s, tg_3s =  55.06 t/s
6.33.967.305 I slot print_timing: id  2 | task 17803 | n_decoded =   1999, tg =  55.33 t/s, tg_3s =  55.12 t/s
6.36.969.356 I slot print_timing: id  2 | task 17803 | n_decoded =   2165, tg =  55.33 t/s, tg_3s =  55.30 t/s
6.39.975.568 I slot print_timing: id  2 | task 17803 | n_decoded =   2331, tg =  55.32 t/s, tg_3s =  55.22 t/s
6.42.981.629 I slot print_timing: id  2 | task 17803 | n_decoded =   2497, tg =  55.32 t/s, tg_3s =  55.22 t/s
6.45.984.719 I slot print_timing: id  2 | task 17803 | n_decoded =   2662, tg =  55.29 t/s, tg_3s =  54.94 t/s
6.46.997.582 I slot print_timing: id  2 | task 17803 | prompt eval time =     465.98 ms /    43 tokens (   10.84 ms per token,    92.28 tokens per second)
6.46.997.586 I slot print_timing: id  2 | task 17803 |        eval time =   49156.07 ms /  2718 tokens (   18.09 ms per token,    55.29 tokens per second)
6.46.997.586 I slot print_timing: id  2 | task 17803 |       total time =   49622.05 ms /  2761 tokens
6.46.997.587 I slot print_timing: id  2 | task 17803 |    graphs reused =      20423
6.46.997.607 I slot      release: id  2 | task 17803 | stop processing: n_tokens = 2781, truncated = 0
6.47.023.221 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.143 (> 0.100 thold), f_keep = 0.009
6.47.177.735 I slot launch_slot_: id  2 | task 20523 | processing task, is_child = 0
6.50.880.786 I slot print_timing: id  2 | task 20523 | n_decoded =    168, tg =  55.85 t/s, tg_3s =  55.85 t/s
6.53.894.550 I slot print_timing: id  2 | task 20523 | n_decoded =    335, tg =  55.63 t/s, tg_3s =  55.41 t/s
6.56.896.230 I slot print_timing: id  2 | task 20523 | n_decoded =    501, tg =  55.52 t/s, tg_3s =  55.30 t/s
6.59.908.888 I slot print_timing: id  2 | task 20523 | n_decoded =    668, tg =  55.50 t/s, tg_3s =  55.43 t/s
7.02.917.590 I slot print_timing: id  2 | task 20523 | n_decoded =    835, tg =  55.50 t/s, tg_3s =  55.51 t/s
7.05.928.064 I slot print_timing: id  2 | task 20523 | n_decoded =   1001, tg =  55.44 t/s, tg_3s =  55.14 t/s
7.08.929.212 I slot print_timing: id  2 | task 20523 | n_decoded =   1167, tg =  55.42 t/s, tg_3s =  55.31 t/s
7.11.946.078 I slot print_timing: id  2 | task 20523 | n_decoded =   1334, tg =  55.41 t/s, tg_3s =  55.36 t/s
7.14.962.245 I slot print_timing: id  2 | task 20523 | n_decoded =   1500, tg =  55.37 t/s, tg_3s =  55.04 t/s
7.17.965.304 I slot print_timing: id  2 | task 20523 | n_decoded =   1666, tg =  55.36 t/s, tg_3s =  55.28 t/s
7.20.970.237 I slot print_timing: id  2 | task 20523 | n_decoded =   1832, tg =  55.35 t/s, tg_3s =  55.24 t/s
7.23.983.987 I slot print_timing: id  2 | task 20523 | n_decoded =   1998, tg =  55.33 t/s, tg_3s =  55.08 t/s
7.26.993.318 I slot print_timing: id  2 | task 20523 | n_decoded =   2164, tg =  55.32 t/s, tg_3s =  55.16 t/s
7.29.996.861 I slot print_timing: id  2 | task 20523 | n_decoded =   2329, tg =  55.29 t/s, tg_3s =  54.94 t/s
7.33.007.068 I slot print_timing: id  2 | task 20523 | n_decoded =   2495, tg =  55.28 t/s, tg_3s =  55.15 t/s
7.36.014.944 I slot print_timing: id  2 | task 20523 | n_decoded =   2660, tg =  55.25 t/s, tg_3s =  54.86 t/s
7.39.026.886 I slot print_timing: id  2 | task 20523 | n_decoded =   2826, tg =  55.24 t/s, tg_3s =  55.11 t/s
7.42.039.237 I slot print_timing: id  2 | task 20523 | n_decoded =   2992, tg =  55.24 t/s, tg_3s =  55.11 t/s
7.45.041.599 I slot print_timing: id  2 | task 20523 | n_decoded =   3157, tg =  55.22 t/s, tg_3s =  54.96 t/s
7.48.042.993 I slot print_timing: id  2 | task 20523 | n_decoded =   3322, tg =  55.21 t/s, tg_3s =  54.97 t/s
7.51.060.362 I slot print_timing: id  2 | task 20523 | n_decoded =   3488, tg =  55.20 t/s, tg_3s =  55.01 t/s
7.54.074.207 I slot print_timing: id  2 | task 20523 | n_decoded =   3654, tg =  55.20 t/s, tg_3s =  55.08 t/s
7.57.083.109 I slot print_timing: id  2 | task 20523 | n_decoded =   3819, tg =  55.18 t/s, tg_3s =  54.84 t/s
8.00.084.719 I slot print_timing: id  2 | task 20523 | n_decoded =   3984, tg =  55.17 t/s, tg_3s =  54.97 t/s
8.03.095.631 I slot print_timing: id  2 | task 20523 | n_decoded =   4149, tg =  55.16 t/s, tg_3s =  54.80 t/s
8.06.109.513 I slot print_timing: id  2 | task 20523 | n_decoded =   4314, tg =  55.14 t/s, tg_3s =  54.75 t/s
8.09.118.577 I slot print_timing: id  2 | task 20523 | n_decoded =   4479, tg =  55.13 t/s, tg_3s =  54.83 t/s
8.12.119.058 I slot print_timing: id  2 | task 20523 | n_decoded =   4643, tg =  55.11 t/s, tg_3s =  54.66 t/s
8.15.121.586 I slot print_timing: id  2 | task 20523 | n_decoded =   4807, tg =  55.10 t/s, tg_3s =  54.62 t/s
8.17.002.083 I slot print_timing: id  2 | task 20523 | prompt eval time =     695.13 ms /   147 tokens (    4.73 ms per token,   211.47 tokens per second)
8.17.002.086 I slot print_timing: id  2 | task 20523 |        eval time =   89129.18 ms /  4910 tokens (   18.15 ms per token,    55.09 tokens per second)
8.17.002.087 I slot print_timing: id  2 | task 20523 |       total time =   89824.31 ms /  5057 tokens
8.17.002.088 I slot print_timing: id  2 | task 20523 |    graphs reused =      25312
8.17.002.112 I slot      release: id  2 | task 20523 | stop processing: n_tokens = 5077, truncated = 0
8.17.028.651 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.134 (> 0.100 thold), f_keep = 0.005
8.17.719.369 I slot launch_slot_: id  2 | task 25435 | processing task, is_child = 0
8.22.264.105 I slot print_timing: id  2 | task 25435 | prompt processing, n_tokens =    154, progress = 0.98, t =   4.54 s / 33.89 tokens per second
8.25.350.083 I slot print_timing: id  2 | task 25435 | n_decoded =    134, tg =  44.44 t/s, tg_3s =  44.44 t/s
8.28.375.604 I slot print_timing: id  2 | task 25435 | n_decoded =    280, tg =  46.35 t/s, tg_3s =  48.26 t/s
8.31.383.452 I slot print_timing: id  2 | task 25435 | n_decoded =    427, tg =  47.19 t/s, tg_3s =  48.87 t/s
8.34.393.499 I slot print_timing: id  2 | task 25435 | n_decoded =    567, tg =  47.02 t/s, tg_3s =  46.51 t/s
8.37.403.210 I slot print_timing: id  2 | task 25435 | n_decoded =    714, tg =  47.38 t/s, tg_3s =  48.84 t/s
8.40.404.124 I slot print_timing: id  2 | task 25435 | n_decoded =    862, tg =  47.70 t/s, tg_3s =  49.32 t/s
8.43.409.955 I slot print_timing: id  2 | task 25435 | n_decoded =   1009, tg =  47.88 t/s, tg_3s =  48.90 t/s
8.46.425.069 I slot print_timing: id  2 | task 25435 | n_decoded =   1157, tg =  48.03 t/s, tg_3s =  49.09 t/s
8.49.442.960 I slot print_timing: id  2 | task 25435 | n_decoded =   1309, tg =  48.29 t/s, tg_3s =  50.37 t/s
8.52.454.157 I slot print_timing: id  2 | task 25435 | n_decoded =   1465, tg =  48.64 t/s, tg_3s =  51.81 t/s
8.55.484.595 I slot print_timing: id  2 | task 25435 | n_decoded =   1616, tg =  48.75 t/s, tg_3s =  49.83 t/s
8.58.499.792 I slot print_timing: id  2 | task 25435 | n_decoded =   1773, tg =  49.03 t/s, tg_3s =  52.07 t/s
9.01.517.720 I slot print_timing: id  2 | task 25435 | n_decoded =   1933, tg =  49.33 t/s, tg_3s =  53.02 t/s
9.04.535.636 I slot print_timing: id  2 | task 25435 | n_decoded =   2095, tg =  49.64 t/s, tg_3s =  53.68 t/s
9.07.553.139 I slot print_timing: id  2 | task 25435 | n_decoded =   2253, tg =  49.82 t/s, tg_3s =  52.36 t/s
9.10.561.158 I slot print_timing: id  2 | task 25435 | n_decoded =   2409, tg =  49.95 t/s, tg_3s =  51.86 t/s
9.13.567.382 I slot print_timing: id  2 | task 25435 | n_decoded =   2561, tg =  49.99 t/s, tg_3s =  50.56 t/s
9.16.580.672 I slot print_timing: id  2 | task 25435 | n_decoded =   2711, tg =  49.98 t/s, tg_3s =  49.78 t/s
9.19.592.120 I slot print_timing: id  2 | task 25435 | n_decoded =   2866, tg =  50.05 t/s, tg_3s =  51.47 t/s
9.22.594.422 I slot print_timing: id  2 | task 25435 | n_decoded =   3018, tg =  50.08 t/s, tg_3s =  50.63 t/s
