0.00.223.887 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.339.300 I srv    load_model: loading model 'DavidAU/Qwen3.6-27B-Heretic-Uncensored-FINETUNE-NEO-CODE-Di-IMatrix-MAX-GGUF:IQ3_M'
0.20.813.728 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 8192, kv_unified = 'true'
0.20.828.026 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.20.828.048 I srv  llama_server: model loaded
0.20.828.052 I srv  llama_server: listening on http://127.0.0.1:8080
0.22.047.274 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
6.10.341.053 I slot print_timing: id  2 | task 12312 | n_decoded =   1582, tg =  40.34 t/s, tg_3s =  40.20 t/s
6.13.358.912 I slot print_timing: id  2 | task 12312 | n_decoded =   1703, tg =  40.32 t/s, tg_3s =  40.09 t/s
6.16.376.001 I slot print_timing: id  2 | task 12312 | n_decoded =   1824, tg =  40.31 t/s, tg_3s =  40.10 t/s
6.19.398.373 I slot print_timing: id  2 | task 12312 | n_decoded =   1945, tg =  40.29 t/s, tg_3s =  40.03 t/s
6.22.417.494 I slot print_timing: id  2 | task 12312 | n_decoded =   2066, tg =  40.28 t/s, tg_3s =  40.08 t/s
6.25.441.785 I slot print_timing: id  2 | task 12312 | n_decoded =   2187, tg =  40.26 t/s, tg_3s =  40.01 t/s
6.28.462.540 I slot print_timing: id  2 | task 12312 | n_decoded =   2308, tg =  40.25 t/s, tg_3s =  40.06 t/s
6.31.464.216 I slot print_timing: id  2 | task 12312 | n_decoded =   2428, tg =  40.24 t/s, tg_3s =  39.98 t/s
6.34.465.828 I slot print_timing: id  2 | task 12312 | n_decoded =   2548, tg =  40.23 t/s, tg_3s =  39.98 t/s
6.37.473.936 I slot print_timing: id  2 | task 12312 | n_decoded =   2668, tg =  40.21 t/s, tg_3s =  39.89 t/s
6.40.487.211 I slot print_timing: id  2 | task 12312 | n_decoded =   2788, tg =  40.19 t/s, tg_3s =  39.82 t/s
6.43.505.955 I slot print_timing: id  2 | task 12312 | n_decoded =   2908, tg =  40.17 t/s, tg_3s =  39.75 t/s
6.46.526.038 I slot print_timing: id  2 | task 12312 | n_decoded =   3028, tg =  40.16 t/s, tg_3s =  39.73 t/s
6.49.545.952 I slot print_timing: id  2 | task 12312 | n_decoded =   3148, tg =  40.14 t/s, tg_3s =  39.74 t/s
6.52.549.130 I slot print_timing: id  2 | task 12312 | n_decoded =   3267, tg =  40.12 t/s, tg_3s =  39.62 t/s
6.55.574.098 I slot print_timing: id  2 | task 12312 | n_decoded =   3387, tg =  40.11 t/s, tg_3s =  39.67 t/s
6.58.579.870 I slot print_timing: id  2 | task 12312 | n_decoded =   3506, tg =  40.09 t/s, tg_3s =  39.59 t/s
7.01.582.531 I slot print_timing: id  2 | task 12312 | n_decoded =   3625, tg =  40.07 t/s, tg_3s =  39.63 t/s
7.04.590.613 I slot print_timing: id  2 | task 12312 | n_decoded =   3744, tg =  40.06 t/s, tg_3s =  39.56 t/s
7.07.594.974 I slot print_timing: id  2 | task 12312 | n_decoded =   3863, tg =  40.04 t/s, tg_3s =  39.61 t/s
7.10.608.040 I slot print_timing: id  2 | task 12312 | n_decoded =   3982, tg =  40.03 t/s, tg_3s =  39.49 t/s
7.13.494.342 I slot print_timing: id  2 | task 12312 | prompt eval time =     231.19 ms /   147 tokens (    1.57 ms per token,   635.84 tokens per second)
7.13.494.346 I slot print_timing: id  2 | task 12312 |        eval time =  102372.15 ms /  4096 tokens (   24.99 ms per token,    40.01 tokens per second)
7.13.494.346 I slot print_timing: id  2 | task 12312 |       total time =  102603.34 ms /  4243 tokens
7.13.494.347 I slot print_timing: id  2 | task 12312 |    graphs reused =      16323
7.13.494.365 I slot      release: id  2 | task 12312 | stop processing: n_tokens = 4263, truncated = 0
7.13.520.521 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.134 (> 0.100 thold), f_keep = 0.006
7.14.010.498 I slot launch_slot_: id  2 | task 16410 | processing task, is_child = 0
7.17.269.060 I slot print_timing: id  2 | task 16410 | n_decoded =    123, tg =  40.68 t/s, tg_3s =  40.68 t/s
7.20.283.485 I slot print_timing: id  2 | task 16410 | n_decoded =    245, tg =  40.57 t/s, tg_3s =  40.47 t/s
7.23.302.939 I slot print_timing: id  2 | task 16410 | n_decoded =    367, tg =  40.52 t/s, tg_3s =  40.40 t/s
7.26.322.618 I slot print_timing: id  2 | task 16410 | n_decoded =    489, tg =  40.49 t/s, tg_3s =  40.40 t/s
7.29.322.666 I slot print_timing: id  2 | task 16410 | n_decoded =    610, tg =  40.46 t/s, tg_3s =  40.33 t/s
7.32.344.437 I slot print_timing: id  2 | task 16410 | n_decoded =    732, tg =  40.44 t/s, tg_3s =  40.37 t/s
7.35.346.327 I slot print_timing: id  2 | task 16410 | n_decoded =    853, tg =  40.42 t/s, tg_3s =  40.31 t/s
7.38.346.608 I slot print_timing: id  2 | task 16410 | n_decoded =    974, tg =  40.41 t/s, tg_3s =  40.33 t/s
7.41.371.102 I slot print_timing: id  2 | task 16410 | n_decoded =   1096, tg =  40.40 t/s, tg_3s =  40.34 t/s
7.44.383.676 I slot print_timing: id  2 | task 16410 | n_decoded =   1217, tg =  40.38 t/s, tg_3s =  40.17 t/s
7.47.391.962 I slot print_timing: id  2 | task 16410 | n_decoded =   1338, tg =  40.37 t/s, tg_3s =  40.22 t/s
7.50.406.082 I slot print_timing: id  2 | task 16410 | n_decoded =   1459, tg =  40.35 t/s, tg_3s =  40.14 t/s
7.53.414.716 I slot print_timing: id  2 | task 16410 | n_decoded =   1580, tg =  40.34 t/s, tg_3s =  40.22 t/s
7.56.433.768 I slot print_timing: id  2 | task 16410 | n_decoded =   1701, tg =  40.32 t/s, tg_3s =  40.08 t/s
7.59.450.493 I slot print_timing: id  2 | task 16410 | n_decoded =   1822, tg =  40.31 t/s, tg_3s =  40.11 t/s
8.02.472.782 I slot print_timing: id  2 | task 16410 | n_decoded =   1943, tg =  40.29 t/s, tg_3s =  40.04 t/s
8.05.491.487 I slot print_timing: id  2 | task 16410 | n_decoded =   2064, tg =  40.28 t/s, tg_3s =  40.08 t/s
8.08.515.510 I slot print_timing: id  2 | task 16410 | n_decoded =   2185, tg =  40.26 t/s, tg_3s =  40.01 t/s
8.11.535.884 I slot print_timing: id  2 | task 16410 | n_decoded =   2306, tg =  40.25 t/s, tg_3s =  40.06 t/s
8.14.538.426 I slot print_timing: id  2 | task 16410 | n_decoded =   2426, tg =  40.24 t/s, tg_3s =  39.97 t/s
8.17.540.157 I slot print_timing: id  2 | task 16410 | n_decoded =   2546, tg =  40.22 t/s, tg_3s =  39.98 t/s
8.20.549.055 I slot print_timing: id  2 | task 16410 | n_decoded =   2666, tg =  40.21 t/s, tg_3s =  39.88 t/s
8.23.562.976 I slot print_timing: id  2 | task 16410 | n_decoded =   2786, tg =  40.19 t/s, tg_3s =  39.82 t/s
8.26.582.438 I slot print_timing: id  2 | task 16410 | n_decoded =   2906, tg =  40.17 t/s, tg_3s =  39.74 t/s
8.29.603.381 I slot print_timing: id  2 | task 16410 | n_decoded =   3026, tg =  40.15 t/s, tg_3s =  39.72 t/s
8.32.624.398 I slot print_timing: id  2 | task 16410 | n_decoded =   3146, tg =  40.14 t/s, tg_3s =  39.72 t/s
8.35.627.789 I slot print_timing: id  2 | task 16410 | n_decoded =   3265, tg =  40.12 t/s, tg_3s =  39.62 t/s
8.38.651.356 I slot print_timing: id  2 | task 16410 | n_decoded =   3385, tg =  40.10 t/s, tg_3s =  39.69 t/s
8.41.657.362 I slot print_timing: id  2 | task 16410 | n_decoded =   3504, tg =  40.09 t/s, tg_3s =  39.59 t/s
8.44.659.997 I slot print_timing: id  2 | task 16410 | n_decoded =   3623, tg =  40.07 t/s, tg_3s =  39.63 t/s
8.47.668.244 I slot print_timing: id  2 | task 16410 | n_decoded =   3742, tg =  40.05 t/s, tg_3s =  39.56 t/s
8.50.673.405 I slot print_timing: id  2 | task 16410 | n_decoded =   3861, tg =  40.04 t/s, tg_3s =  39.60 t/s
8.53.686.560 I slot print_timing: id  2 | task 16410 | n_decoded =   3980, tg =  40.02 t/s, tg_3s =  39.49 t/s
8.56.624.007 I slot print_timing: id  2 | task 16410 | prompt eval time =     234.71 ms /   158 tokens (    1.49 ms per token,   673.18 tokens per second)
8.56.624.010 I slot print_timing: id  2 | task 16410 |        eval time =  102378.77 ms /  4096 tokens (   24.99 ms per token,    40.01 tokens per second)
8.56.624.010 I slot print_timing: id  2 | task 16410 |       total time =  102613.48 ms /  4254 tokens
8.56.624.011 I slot print_timing: id  2 | task 16410 |    graphs reused =      20401
8.56.624.030 I slot      release: id  2 | task 16410 | stop processing: n_tokens = 4274, truncated = 0
8.56.649.316 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.118 (> 0.100 thold), f_keep = 0.006
8.57.218.012 I slot launch_slot_: id  2 | task 20508 | processing task, is_child = 0
9.00.467.300 I slot print_timing: id  2 | task 20508 | n_decoded =    122, tg =  40.65 t/s, tg_3s =  40.65 t/s
9.03.481.574 I slot print_timing: id  2 | task 20508 | n_decoded =    244, tg =  40.56 t/s, tg_3s =  40.47 t/s
9.06.503.017 I slot print_timing: id  2 | task 20508 | n_decoded =    366, tg =  40.50 t/s, tg_3s =  40.38 t/s
