0.02.272.457 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.424.998 I srv    load_model: loading model 'HauhauCS/Qwen3.6-27B-Uncensored-HauhauCS-Balanced:IQ4_XS'
0.02.726.224 W common_fit_params: failed to fit params to free device memory: n_gpu_layers already set by user to 99, abort
0.25.626.894 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.25.646.527 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.25.646.616 I srv  llama_server: model loaded
0.25.646.620 I srv  llama_server: listening on http://127.0.0.1:8080
0.26.051.709 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
7.46.478.415 I slot print_timing: id  1 | task 8937 | n_decoded =   6974, tg =  36.16 t/s, tg_3s =  35.48 t/s
7.49.501.203 I slot print_timing: id  1 | task 8937 | n_decoded =   7081, tg =  36.15 t/s, tg_3s =  35.40 t/s
7.52.520.061 I slot print_timing: id  1 | task 8937 | n_decoded =   7188, tg =  36.14 t/s, tg_3s =  35.44 t/s
7.55.544.503 I slot print_timing: id  1 | task 8937 | n_decoded =   7295, tg =  36.12 t/s, tg_3s =  35.38 t/s
7.58.564.889 I slot print_timing: id  1 | task 8937 | n_decoded =   7402, tg =  36.11 t/s, tg_3s =  35.43 t/s
8.01.585.148 I slot print_timing: id  1 | task 8937 | n_decoded =   7509, tg =  36.10 t/s, tg_3s =  35.43 t/s
8.04.613.016 I slot print_timing: id  1 | task 8937 | n_decoded =   7616, tg =  36.09 t/s, tg_3s =  35.34 t/s
8.07.635.990 I slot print_timing: id  1 | task 8937 | n_decoded =   7723, tg =  36.08 t/s, tg_3s =  35.40 t/s
8.10.636.401 I slot print_timing: id  1 | task 8937 | n_decoded =   7829, tg =  36.07 t/s, tg_3s =  35.33 t/s
8.13.660.690 I slot print_timing: id  1 | task 8937 | n_decoded =   7936, tg =  36.06 t/s, tg_3s =  35.38 t/s
8.16.661.888 I slot print_timing: id  1 | task 8937 | n_decoded =   8042, tg =  36.05 t/s, tg_3s =  35.32 t/s
8.19.686.223 I slot print_timing: id  1 | task 8937 | n_decoded =   8149, tg =  36.04 t/s, tg_3s =  35.38 t/s
8.20.901.550 I slot print_timing: id  1 | task 8937 | prompt eval time =     176.85 ms /   166 tokens (    1.07 ms per token,   938.65 tokens per second)
8.20.901.553 I slot print_timing: id  1 | task 8937 |        eval time =  227295.48 ms /  8192 tokens (   27.75 ms per token,    36.04 tokens per second)
8.20.901.553 I slot print_timing: id  1 | task 8937 |       total time =  227472.32 ms /  8358 tokens
8.20.901.554 I slot print_timing: id  1 | task 8937 |    graphs reused =      17053
8.20.901.571 I slot      release: id  1 | task 8937 | stop processing: n_tokens = 8357, truncated = 0
8.20.926.923 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
8.20.926.951 I slot launch_slot_: id  0 | task 17131 | processing task, is_child = 0
8.24.290.666 I slot print_timing: id  0 | task 17131 | n_decoded =    112, tg =  37.12 t/s, tg_3s =  37.12 t/s
8.27.309.740 I slot print_timing: id  0 | task 17131 | n_decoded =    223, tg =  36.94 t/s, tg_3s =  36.77 t/s
8.30.323.175 I slot print_timing: id  0 | task 17131 | n_decoded =    334, tg =  36.91 t/s, tg_3s =  36.84 t/s
8.33.336.785 I slot print_timing: id  0 | task 17131 | n_decoded =    445, tg =  36.89 t/s, tg_3s =  36.83 t/s
8.36.358.739 I slot print_timing: id  0 | task 17131 | n_decoded =    556, tg =  36.86 t/s, tg_3s =  36.73 t/s
8.39.376.566 I slot print_timing: id  0 | task 17131 | n_decoded =    667, tg =  36.84 t/s, tg_3s =  36.78 t/s
8.42.400.190 I slot print_timing: id  0 | task 17131 | n_decoded =    778, tg =  36.83 t/s, tg_3s =  36.71 t/s
8.45.418.700 I slot print_timing: id  0 | task 17131 | n_decoded =    889, tg =  36.82 t/s, tg_3s =  36.77 t/s
8.48.442.520 I slot print_timing: id  0 | task 17131 | n_decoded =   1000, tg =  36.81 t/s, tg_3s =  36.71 t/s
8.51.462.176 I slot print_timing: id  0 | task 17131 | n_decoded =   1111, tg =  36.80 t/s, tg_3s =  36.76 t/s
8.54.481.855 I slot print_timing: id  0 | task 17131 | n_decoded =   1222, tg =  36.80 t/s, tg_3s =  36.76 t/s
8.57.487.767 I slot print_timing: id  0 | task 17131 | n_decoded =   1332, tg =  36.78 t/s, tg_3s =  36.59 t/s
9.00.490.430 I slot print_timing: id  0 | task 17131 | n_decoded =   1442, tg =  36.77 t/s, tg_3s =  36.63 t/s
9.03.498.010 I slot print_timing: id  0 | task 17131 | n_decoded =   1552, tg =  36.76 t/s, tg_3s =  36.57 t/s
9.06.501.120 I slot print_timing: id  0 | task 17131 | n_decoded =   1662, tg =  36.75 t/s, tg_3s =  36.63 t/s
9.09.510.374 I slot print_timing: id  0 | task 17131 | n_decoded =   1772, tg =  36.74 t/s, tg_3s =  36.55 t/s
9.12.521.270 I slot print_timing: id  0 | task 17131 | n_decoded =   1882, tg =  36.72 t/s, tg_3s =  36.53 t/s
9.15.532.349 I slot print_timing: id  0 | task 17131 | n_decoded =   1992, tg =  36.71 t/s, tg_3s =  36.53 t/s
9.18.550.528 I slot print_timing: id  0 | task 17131 | n_decoded =   2102, tg =  36.70 t/s, tg_3s =  36.45 t/s
9.21.563.901 I slot print_timing: id  0 | task 17131 | n_decoded =   2212, tg =  36.69 t/s, tg_3s =  36.50 t/s
9.24.582.410 I slot print_timing: id  0 | task 17131 | n_decoded =   2322, tg =  36.68 t/s, tg_3s =  36.44 t/s
9.27.596.168 I slot print_timing: id  0 | task 17131 | n_decoded =   2432, tg =  36.67 t/s, tg_3s =  36.50 t/s
9.30.615.614 I slot print_timing: id  0 | task 17131 | n_decoded =   2542, tg =  36.66 t/s, tg_3s =  36.43 t/s
9.33.634.678 I slot print_timing: id  0 | task 17131 | n_decoded =   2652, tg =  36.65 t/s, tg_3s =  36.44 t/s
9.36.653.943 I slot print_timing: id  0 | task 17131 | n_decoded =   2762, tg =  36.64 t/s, tg_3s =  36.43 t/s
9.39.662.631 I slot print_timing: id  0 | task 17131 | n_decoded =   2871, tg =  36.62 t/s, tg_3s =  36.23 t/s
9.42.668.653 I slot print_timing: id  0 | task 17131 | n_decoded =   2980, tg =  36.61 t/s, tg_3s =  36.26 t/s
9.45.680.923 I slot print_timing: id  0 | task 17131 | n_decoded =   3089, tg =  36.60 t/s, tg_3s =  36.19 t/s
9.48.689.963 I slot print_timing: id  0 | task 17131 | n_decoded =   3198, tg =  36.58 t/s, tg_3s =  36.22 t/s
9.51.704.015 I slot print_timing: id  0 | task 17131 | n_decoded =   3307, tg =  36.57 t/s, tg_3s =  36.16 t/s
9.54.715.039 I slot print_timing: id  0 | task 17131 | n_decoded =   3416, tg =  36.56 t/s, tg_3s =  36.20 t/s
9.57.726.177 I slot print_timing: id  0 | task 17131 | n_decoded =   3525, tg =  36.55 t/s, tg_3s =  36.20 t/s
10.00.742.997 I slot print_timing: id  0 | task 17131 | n_decoded =   3634, tg =  36.53 t/s, tg_3s =  36.13 t/s
10.03.754.752 I slot print_timing: id  0 | task 17131 | n_decoded =   3743, tg =  36.52 t/s, tg_3s =  36.19 t/s
