0.02.027.178 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.02.123.153 I srv    load_model: loading model 'DavidAU/Qwen3.6-27B-NEO-CODE-Di-IMatrix-MAX-GGUF:IQ3_M'
0.21.961.536 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.21.975.570 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.21.975.593 I srv  llama_server: model loaded
0.21.975.597 I srv  llama_server: listening on http://127.0.0.1:8080
0.22.028.616 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
2.11.739.696 I slot print_timing: id  2 | task 2210 | n_decoded =   2183, tg =  40.23 t/s, tg_3s =  40.05 t/s
2.14.741.642 I slot print_timing: id  2 | task 2210 | n_decoded =   2303, tg =  40.22 t/s, tg_3s =  39.97 t/s
2.17.744.299 I slot print_timing: id  2 | task 2210 | n_decoded =   2423, tg =  40.20 t/s, tg_3s =  39.96 t/s
2.20.746.063 I slot print_timing: id  2 | task 2210 | n_decoded =   2543, tg =  40.19 t/s, tg_3s =  39.98 t/s
2.23.763.917 I slot print_timing: id  2 | task 2210 | n_decoded =   2663, tg =  40.17 t/s, tg_3s =  39.76 t/s
2.26.777.735 I slot print_timing: id  2 | task 2210 | n_decoded =   2783, tg =  40.16 t/s, tg_3s =  39.82 t/s
2.29.801.916 I slot print_timing: id  2 | task 2210 | n_decoded =   2903, tg =  40.14 t/s, tg_3s =  39.68 t/s
2.32.823.425 I slot print_timing: id  2 | task 2210 | n_decoded =   3023, tg =  40.12 t/s, tg_3s =  39.72 t/s
2.35.827.677 I slot print_timing: id  2 | task 2210 | n_decoded =   3142, tg =  40.10 t/s, tg_3s =  39.61 t/s
2.38.828.478 I slot print_timing: id  2 | task 2210 | n_decoded =   3261, tg =  40.08 t/s, tg_3s =  39.66 t/s
2.41.835.703 I slot print_timing: id  2 | task 2210 | n_decoded =   3380, tg =  40.07 t/s, tg_3s =  39.57 t/s
2.44.839.937 I slot print_timing: id  2 | task 2210 | n_decoded =   3499, tg =  40.05 t/s, tg_3s =  39.61 t/s
2.47.849.493 I slot print_timing: id  2 | task 2210 | n_decoded =   3618, tg =  40.03 t/s, tg_3s =  39.54 t/s
2.50.855.075 I slot print_timing: id  2 | task 2210 | n_decoded =   3737, tg =  40.02 t/s, tg_3s =  39.59 t/s
2.53.867.624 I slot print_timing: id  2 | task 2210 | n_decoded =   3856, tg =  40.00 t/s, tg_3s =  39.50 t/s
2.56.881.338 I slot print_timing: id  2 | task 2210 | n_decoded =   3975, tg =  39.99 t/s, tg_3s =  39.49 t/s
2.59.899.943 I slot print_timing: id  2 | task 2210 | n_decoded =   4094, tg =  39.97 t/s, tg_3s =  39.42 t/s
3.02.919.939 I slot print_timing: id  2 | task 2210 | n_decoded =   4213, tg =  39.95 t/s, tg_3s =  39.40 t/s
3.05.940.032 I slot print_timing: id  2 | task 2210 | n_decoded =   4332, tg =  39.94 t/s, tg_3s =  39.40 t/s
3.08.941.869 I slot print_timing: id  2 | task 2210 | n_decoded =   4450, tg =  39.92 t/s, tg_3s =  39.31 t/s
3.11.965.100 I slot print_timing: id  2 | task 2210 | n_decoded =   4569, tg =  39.91 t/s, tg_3s =  39.36 t/s
3.14.970.192 I slot print_timing: id  2 | task 2210 | n_decoded =   4687, tg =  39.89 t/s, tg_3s =  39.27 t/s
3.17.971.573 I slot print_timing: id  2 | task 2210 | n_decoded =   4805, tg =  39.88 t/s, tg_3s =  39.32 t/s
3.20.978.866 I slot print_timing: id  2 | task 2210 | n_decoded =   4923, tg =  39.86 t/s, tg_3s =  39.24 t/s
3.23.982.783 I slot print_timing: id  2 | task 2210 | n_decoded =   5041, tg =  39.85 t/s, tg_3s =  39.28 t/s
3.26.991.517 I slot print_timing: id  2 | task 2210 | n_decoded =   5159, tg =  39.83 t/s, tg_3s =  39.22 t/s
3.29.996.747 I slot print_timing: id  2 | task 2210 | n_decoded =   5277, tg =  39.82 t/s, tg_3s =  39.26 t/s
3.33.009.795 I slot print_timing: id  2 | task 2210 | n_decoded =   5395, tg =  39.81 t/s, tg_3s =  39.16 t/s
3.36.025.393 I slot print_timing: id  2 | task 2210 | n_decoded =   5513, tg =  39.79 t/s, tg_3s =  39.13 t/s
3.39.045.746 I slot print_timing: id  2 | task 2210 | n_decoded =   5631, tg =  39.78 t/s, tg_3s =  39.07 t/s
3.42.064.786 I slot print_timing: id  2 | task 2210 | n_decoded =   5749, tg =  39.76 t/s, tg_3s =  39.09 t/s
3.45.083.525 I slot print_timing: id  2 | task 2210 | n_decoded =   5867, tg =  39.75 t/s, tg_3s =  39.09 t/s
3.48.083.696 I slot print_timing: id  2 | task 2210 | n_decoded =   5984, tg =  39.73 t/s, tg_3s =  39.00 t/s
3.51.105.685 I slot print_timing: id  2 | task 2210 | n_decoded =   6102, tg =  39.72 t/s, tg_3s =  39.05 t/s
3.54.108.080 I slot print_timing: id  2 | task 2210 | n_decoded =   6219, tg =  39.70 t/s, tg_3s =  38.97 t/s
3.57.132.615 I slot print_timing: id  2 | task 2210 | n_decoded =   6337, tg =  39.69 t/s, tg_3s =  39.01 t/s
4.00.136.721 I slot print_timing: id  2 | task 2210 | n_decoded =   6454, tg =  39.68 t/s, tg_3s =  38.95 t/s
4.03.137.607 I slot print_timing: id  2 | task 2210 | n_decoded =   6571, tg =  39.67 t/s, tg_3s =  38.99 t/s
4.06.145.602 I slot print_timing: id  2 | task 2210 | n_decoded =   6688, tg =  39.65 t/s, tg_3s =  38.90 t/s
4.09.152.347 I slot print_timing: id  2 | task 2210 | n_decoded =   6805, tg =  39.64 t/s, tg_3s =  38.91 t/s
4.12.164.387 I slot print_timing: id  2 | task 2210 | n_decoded =   6922, tg =  39.62 t/s, tg_3s =  38.84 t/s
4.15.174.912 I slot print_timing: id  2 | task 2210 | n_decoded =   7039, tg =  39.61 t/s, tg_3s =  38.86 t/s
4.18.186.036 I slot print_timing: id  2 | task 2210 | n_decoded =   7156, tg =  39.60 t/s, tg_3s =  38.86 t/s
4.21.203.352 I slot print_timing: id  2 | task 2210 | n_decoded =   7273, tg =  39.59 t/s, tg_3s =  38.78 t/s
4.24.216.300 I slot print_timing: id  2 | task 2210 | n_decoded =   7390, tg =  39.57 t/s, tg_3s =  38.83 t/s
4.27.237.626 I slot print_timing: id  2 | task 2210 | n_decoded =   7507, tg =  39.56 t/s, tg_3s =  38.72 t/s
4.30.255.493 I slot print_timing: id  2 | task 2210 | n_decoded =   7624, tg =  39.55 t/s, tg_3s =  38.77 t/s
4.33.279.800 I slot print_timing: id  2 | task 2210 | n_decoded =   7741, tg =  39.53 t/s, tg_3s =  38.69 t/s
4.36.300.618 I slot print_timing: id  2 | task 2210 | n_decoded =   7858, tg =  39.52 t/s, tg_3s =  38.73 t/s
4.39.325.594 I slot print_timing: id  2 | task 2210 | n_decoded =   7975, tg =  39.51 t/s, tg_3s =  38.68 t/s
4.40.435.428 I slot print_timing: id  2 | task 2210 | prompt eval time =     301.74 ms /   269 tokens (    1.12 ms per token,   891.51 tokens per second)
4.40.435.431 I slot print_timing: id  2 | task 2210 |        eval time =  202959.77 ms /  8018 tokens (   25.31 ms per token,    39.51 tokens per second)
4.40.435.432 I slot print_timing: id  2 | task 2210 |       total time =  203261.50 ms /  8287 tokens
4.40.435.432 I slot print_timing: id  2 | task 2210 |    graphs reused =      10183
4.40.435.452 I slot      release: id  2 | task 2210 | stop processing: n_tokens = 8286, truncated = 0
4.40.460.710 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.128 (> 0.100 thold), f_keep = 0.003
4.40.722.418 I slot launch_slot_: id  2 | task 10231 | processing task, is_child = 0
4.43.990.403 I slot print_timing: id  2 | task 10231 | n_decoded =    123, tg =  40.67 t/s, tg_3s =  40.67 t/s
4.47.004.930 I slot print_timing: id  2 | task 10231 | n_decoded =    245, tg =  40.57 t/s, tg_3s =  40.47 t/s
4.50.025.730 I slot print_timing: id  2 | task 10231 | n_decoded =    367, tg =  40.51 t/s, tg_3s =  40.39 t/s
4.53.046.125 I slot print_timing: id  2 | task 10231 | n_decoded =    489, tg =  40.48 t/s, tg_3s =  40.39 t/s
4.56.047.466 I slot print_timing: id  2 | task 10231 | n_decoded =    610, tg =  40.45 t/s, tg_3s =  40.32 t/s
4.59.069.836 I slot print_timing: id  2 | task 10231 | n_decoded =    732, tg =  40.43 t/s, tg_3s =  40.37 t/s
5.02.071.572 I slot print_timing: id  2 | task 10231 | n_decoded =    853, tg =  40.42 t/s, tg_3s =  40.31 t/s
5.05.095.971 I slot print_timing: id  2 | task 10231 | n_decoded =    975, tg =  40.41 t/s, tg_3s =  40.34 t/s
5.08.101.469 I slot print_timing: id  2 | task 10231 | n_decoded =   1096, tg =  40.39 t/s, tg_3s =  40.26 t/s
5.11.110.415 I slot print_timing: id  2 | task 10231 | n_decoded =   1217, tg =  40.37 t/s, tg_3s =  40.21 t/s
5.14.119.262 I slot print_timing: id  2 | task 10231 | n_decoded =   1338, tg =  40.36 t/s, tg_3s =  40.21 t/s
5.17.133.923 I slot print_timing: id  2 | task 10231 | n_decoded =   1459, tg =  40.34 t/s, tg_3s =  40.14 t/s
5.20.143.770 I slot print_timing: id  2 | task 10231 | n_decoded =   1580, tg =  40.33 t/s, tg_3s =  40.20 t/s
5.23.163.168 I slot print_timing: id  2 | task 10231 | n_decoded =   1701, tg =  40.31 t/s, tg_3s =  40.07 t/s
5.26.179.296 I slot print_timing: id  2 | task 10231 | n_decoded =   1822, tg =  40.30 t/s, tg_3s =  40.12 t/s
5.29.202.338 I slot print_timing: id  2 | task 10231 | n_decoded =   1943, tg =  40.28 t/s, tg_3s =  40.03 t/s
5.32.221.479 I slot print_timing: id  2 | task 10231 | n_decoded =   2064, tg =  40.27 t/s, tg_3s =  40.08 t/s
5.35.245.977 I slot print_timing: id  2 | task 10231 | n_decoded =   2185, tg =  40.25 t/s, tg_3s =  40.01 t/s
5.38.266.349 I slot print_timing: id  2 | task 10231 | n_decoded =   2306, tg =  40.24 t/s, tg_3s =  40.06 t/s
5.41.268.776 I slot print_timing: id  2 | task 10231 | n_decoded =   2426, tg =  40.23 t/s, tg_3s =  39.97 t/s
5.44.270.655 I slot print_timing: id  2 | task 10231 | n_decoded =   2546, tg =  40.22 t/s, tg_3s =  39.97 t/s
5.47.280.565 I slot print_timing: id  2 | task 10231 | n_decoded =   2666, tg =  40.20 t/s, tg_3s =  39.87 t/s
5.50.293.445 I slot print_timing: id  2 | task 10231 | n_decoded =   2786, tg =  40.19 t/s, tg_3s =  39.83 t/s
5.53.312.184 I slot print_timing: id  2 | task 10231 | n_decoded =   2906, tg =  40.17 t/s, tg_3s =  39.75 t/s
5.56.331.055 I slot print_timing: id  2 | task 10231 | n_decoded =   3026, tg =  40.15 t/s, tg_3s =  39.75 t/s
5.59.355.445 I slot print_timing: id  2 | task 10231 | n_decoded =   3146, tg =  40.13 t/s, tg_3s =  39.68 t/s
6.02.378.733 I slot print_timing: id  2 | task 10231 | n_decoded =   3266, tg =  40.12 t/s, tg_3s =  39.69 t/s
6.05.225.500 I slot print_timing: id  2 | task 10231 | prompt eval time =     243.90 ms /   166 tokens (    1.47 ms per token,   680.62 tokens per second)
6.05.225.504 I slot print_timing: id  2 | task 10231 |        eval time =   84259.14 ms /  3379 tokens (   24.94 ms per token,    40.10 tokens per second)
6.05.225.504 I slot print_timing: id  2 | task 10231 |       total time =   84503.04 ms /  3545 tokens
6.05.225.505 I slot print_timing: id  2 | task 10231 |    graphs reused =      13547
6.05.225.522 I slot      release: id  2 | task 10231 | stop processing: n_tokens = 3565, truncated = 0
6.05.250.219 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.407 (> 0.100 thold), f_keep = 0.007
6.05.509.773 I slot launch_slot_: id  2 | task 13612 | processing task, is_child = 0
6.08.694.122 I slot print_timing: id  2 | task 13612 | n_decoded =    123, tg =  40.79 t/s, tg_3s =  40.79 t/s
6.11.712.694 I slot print_timing: id  2 | task 13612 | n_decoded =    245, tg =  40.60 t/s, tg_3s =  40.42 t/s
6.14.726.210 I slot print_timing: id  2 | task 13612 | n_decoded =    367, tg =  40.56 t/s, tg_3s =  40.48 t/s
6.17.746.823 I slot print_timing: id  2 | task 13612 | n_decoded =    489, tg =  40.52 t/s, tg_3s =  40.39 t/s
6.20.766.605 I slot print_timing: id  2 | task 13612 | n_decoded =    611, tg =  40.50 t/s, tg_3s =  40.40 t/s
6.23.766.910 I slot print_timing: id  2 | task 13612 | n_decoded =    732, tg =  40.47 t/s, tg_3s =  40.33 t/s
6.26.788.513 I slot print_timing: id  2 | task 13612 | n_decoded =    854, tg =  40.45 t/s, tg_3s =  40.38 t/s
6.29.790.875 I slot print_timing: id  2 | task 13612 | n_decoded =    975, tg =  40.44 t/s, tg_3s =  40.30 t/s
6.32.815.161 I slot print_timing: id  2 | task 13612 | n_decoded =   1097, tg =  40.43 t/s, tg_3s =  40.34 t/s
6.35.839.770 I slot print_timing: id  2 | task 13612 | n_decoded =   1219, tg =  40.42 t/s, tg_3s =  40.34 t/s
6.38.852.236 I slot print_timing: id  2 | task 13612 | n_decoded =   1340, tg =  40.39 t/s, tg_3s =  40.17 t/s
6.41.860.418 I slot print_timing: id  2 | task 13612 | n_decoded =   1461, tg =  40.38 t/s, tg_3s =  40.22 t/s
6.44.874.477 I slot print_timing: id  2 | task 13612 | n_decoded =   1582, tg =  40.36 t/s, tg_3s =  40.15 t/s
6.47.884.026 I slot print_timing: id  2 | task 13612 | n_decoded =   1703, tg =  40.35 t/s, tg_3s =  40.21 t/s
6.50.903.624 I slot print_timing: id  2 | task 13612 | n_decoded =   1824, tg =  40.33 t/s, tg_3s =  40.07 t/s
6.53.920.780 I slot print_timing: id  2 | task 13612 | n_decoded =   1945, tg =  40.32 t/s, tg_3s =  40.10 t/s
6.56.944.477 I slot print_timing: id  2 | task 13612 | n_decoded =   2066, tg =  40.30 t/s, tg_3s =  40.02 t/s
6.59.964.788 I slot print_timing: id  2 | task 13612 | n_decoded =   2187, tg =  40.29 t/s, tg_3s =  40.06 t/s
7.02.965.031 I slot print_timing: id  2 | task 13612 | n_decoded =   2307, tg =  40.27 t/s, tg_3s =  40.00 t/s
7.05.986.196 I slot print_timing: id  2 | task 13612 | n_decoded =   2428, tg =  40.26 t/s, tg_3s =  40.05 t/s
7.08.989.066 I slot print_timing: id  2 | task 13612 | n_decoded =   2548, tg =  40.25 t/s, tg_3s =  39.96 t/s
7.11.990.773 I slot print_timing: id  2 | task 13612 | n_decoded =   2668, tg =  40.23 t/s, tg_3s =  39.98 t/s
7.15.000.165 I slot print_timing: id  2 | task 13612 | n_decoded =   2788, tg =  40.22 t/s, tg_3s =  39.88 t/s
7.15.903.958 I slot print_timing: id  2 | task 13612 | prompt eval time =     168.79 ms /    38 tokens (    4.44 ms per token,   225.13 tokens per second)
7.15.903.961 I slot print_timing: id  2 | task 13612 |        eval time =   70225.36 ms /  2824 tokens (   24.87 ms per token,    40.21 tokens per second)
7.15.903.961 I slot print_timing: id  2 | task 13612 |       total time =   70394.15 ms /  2862 tokens
7.15.903.961 I slot print_timing: id  2 | task 13612 |    graphs reused =      16358
7.15.903.974 I slot      release: id  2 | task 13612 | stop processing: n_tokens = 2882, truncated = 0
7.15.928.440 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.375 (> 0.100 thold), f_keep = 0.008
7.16.246.115 I slot launch_slot_: id  2 | task 16438 | processing task, is_child = 0
7.19.430.663 I slot print_timing: id  2 | task 16438 | n_decoded =    123, tg =  40.78 t/s, tg_3s =  40.78 t/s
7.22.448.884 I slot print_timing: id  2 | task 16438 | n_decoded =    245, tg =  40.60 t/s, tg_3s =  40.42 t/s
7.25.463.381 I slot print_timing: id  2 | task 16438 | n_decoded =    367, tg =  40.56 t/s, tg_3s =  40.47 t/s
7.28.485.084 I slot print_timing: id  2 | task 16438 | n_decoded =    489, tg =  40.51 t/s, tg_3s =  40.37 t/s
7.31.505.097 I slot print_timing: id  2 | task 16438 | n_decoded =    611, tg =  40.49 t/s, tg_3s =  40.40 t/s
7.34.506.341 I slot print_timing: id  2 | task 16438 | n_decoded =    732, tg =  40.46 t/s, tg_3s =  40.32 t/s
7.37.528.557 I slot print_timing: id  2 | task 16438 | n_decoded =    854, tg =  40.45 t/s, tg_3s =  40.37 t/s
7.40.531.437 I slot print_timing: id  2 | task 16438 | n_decoded =    975, tg =  40.43 t/s, tg_3s =  40.29 t/s
7.43.555.801 I slot print_timing: id  2 | task 16438 | n_decoded =   1097, tg =  40.42 t/s, tg_3s =  40.34 t/s
7.46.558.690 I slot print_timing: id  2 | task 16438 | n_decoded =   1218, tg =  40.41 t/s, tg_3s =  40.29 t/s
7.49.569.035 I slot print_timing: id  2 | task 16438 | n_decoded =   1339, tg =  40.39 t/s, tg_3s =  40.19 t/s
7.52.577.864 I slot print_timing: id  2 | task 16438 | n_decoded =   1460, tg =  40.37 t/s, tg_3s =  40.21 t/s
7.55.591.813 I slot print_timing: id  2 | task 16438 | n_decoded =   1581, tg =  40.35 t/s, tg_3s =  40.15 t/s
7.58.601.178 I slot print_timing: id  2 | task 16438 | n_decoded =   1702, tg =  40.34 t/s, tg_3s =  40.21 t/s
8.01.620.376 I slot print_timing: id  2 | task 16438 | n_decoded =   1823, tg =  40.33 t/s, tg_3s =  40.08 t/s
8.04.636.656 I slot print_timing: id  2 | task 16438 | n_decoded =   1944, tg =  40.31 t/s, tg_3s =  40.12 t/s
8.07.660.365 I slot print_timing: id  2 | task 16438 | n_decoded =   2065, tg =  40.30 t/s, tg_3s =  40.02 t/s
8.10.679.815 I slot print_timing: id  2 | task 16438 | n_decoded =   2186, tg =  40.28 t/s, tg_3s =  40.07 t/s
8.13.704.088 I slot print_timing: id  2 | task 16438 | n_decoded =   2307, tg =  40.27 t/s, tg_3s =  40.01 t/s
8.16.723.095 I slot print_timing: id  2 | task 16438 | n_decoded =   2428, tg =  40.26 t/s, tg_3s =  40.08 t/s
8.19.724.369 I slot print_timing: id  2 | task 16438 | n_decoded =   2548, tg =  40.25 t/s, tg_3s =  39.98 t/s
8.22.724.405 I slot print_timing: id  2 | task 16438 | n_decoded =   2668, tg =  40.24 t/s, tg_3s =  40.00 t/s
8.25.732.164 I slot print_timing: id  2 | task 16438 | n_decoded =   2788, tg =  40.22 t/s, tg_3s =  39.90 t/s
8.28.743.172 I slot print_timing: id  2 | task 16438 | n_decoded =   2908, tg =  40.21 t/s, tg_3s =  39.85 t/s
8.31.760.353 I slot print_timing: id  2 | task 16438 | n_decoded =   3028, tg =  40.19 t/s, tg_3s =  39.77 t/s
8.34.778.433 I slot print_timing: id  2 | task 16438 | n_decoded =   3148, tg =  40.17 t/s, tg_3s =  39.76 t/s
8.37.802.230 I slot print_timing: id  2 | task 16438 | n_decoded =   3268, tg =  40.15 t/s, tg_3s =  39.69 t/s
8.40.825.429 I slot print_timing: id  2 | task 16438 | n_decoded =   3388, tg =  40.14 t/s, tg_3s =  39.69 t/s
8.43.849.475 I slot print_timing: id  2 | task 16438 | n_decoded =   3508, tg =  40.12 t/s, tg_3s =  39.68 t/s
8.46.855.084 I slot print_timing: id  2 | task 16438 | n_decoded =   3627, tg =  40.10 t/s, tg_3s =  39.59 t/s
8.49.857.049 I slot print_timing: id  2 | task 16438 | n_decoded =   3746, tg =  40.09 t/s, tg_3s =  39.64 t/s
8.52.865.489 I slot print_timing: id  2 | task 16438 | n_decoded =   3865, tg =  40.07 t/s, tg_3s =  39.56 t/s
8.55.869.897 I slot print_timing: id  2 | task 16438 | n_decoded =   3984, tg =  40.06 t/s, tg_3s =  39.61 t/s
8.58.883.027 I slot print_timing: id  2 | task 16438 | n_decoded =   4103, tg =  40.04 t/s, tg_3s =  39.49 t/s
9.01.895.609 I slot print_timing: id  2 | task 16438 | n_decoded =   4222, tg =  40.03 t/s, tg_3s =  39.50 t/s
9.04.914.694 I slot print_timing: id  2 | task 16438 | n_decoded =   4341, tg =  40.01 t/s, tg_3s =  39.42 t/s
9.07.932.821 I slot print_timing: id  2 | task 16438 | n_decoded =   4460, tg =  39.99 t/s, tg_3s =  39.43 t/s
9.10.956.703 I slot print_timing: id  2 | task 16438 | n_decoded =   4579, tg =  39.98 t/s, tg_3s =  39.35 t/s
9.13.977.942 I slot print_timing: id  2 | task 16438 | n_decoded =   4698, tg =  39.96 t/s, tg_3s =  39.39 t/s
9.16.978.431 I slot print_timing: id  2 | task 16438 | n_decoded =   4816, tg =  39.95 t/s, tg_3s =  39.33 t/s
9.20.002.766 I slot print_timing: id  2 | task 16438 | n_decoded =   4935, tg =  39.93 t/s, tg_3s =  39.35 t/s
9.23.027.274 I slot print_timing: id  2 | task 16438 | n_decoded =   5054, tg =  39.92 t/s, tg_3s =  39.35 t/s
9.26.034.276 I slot print_timing: id  2 | task 16438 | n_decoded =   5172, tg =  39.90 t/s, tg_3s =  39.24 t/s
9.29.036.576 I slot print_timing: id  2 | task 16438 | n_decoded =   5290, tg =  39.89 t/s, tg_3s =  39.30 t/s
9.32.044.072 I slot print_timing: id  2 | task 16438 | n_decoded =   5408, tg =  39.87 t/s, tg_3s =  39.24 t/s
9.35.046.672 I slot print_timing: id  2 | task 16438 | n_decoded =   5526, tg =  39.86 t/s, tg_3s =  39.30 t/s
9.38.060.749 I slot print_timing: id  2 | task 16438 | n_decoded =   5644, tg =  39.85 t/s, tg_3s =  39.15 t/s
9.41.074.306 I slot print_timing: id  2 | task 16438 | n_decoded =   5762, tg =  39.83 t/s, tg_3s =  39.16 t/s
9.44.093.579 I slot print_timing: id  2 | task 16438 | n_decoded =   5880, tg =  39.82 t/s, tg_3s =  39.08 t/s
9.47.109.900 I slot print_timing: id  2 | task 16438 | n_decoded =   5998, tg =  39.80 t/s, tg_3s =  39.12 t/s
